# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:22:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmphdnny5/standata-f8a620b8d9d7.json
# init = 2 (Default)
# random
#   seed = 2129199876
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240922-2-366fc2.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240922-2-1de711.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-806.32367,0.90495826,0.79187702,2,3,0,807.07715,13.157402,300.05906,50.513955,-14.862723,240.85075
-805.67106,0.90914739,0.79187702,3,7,0,808.56429,8.5614891,306.68543,48.288532,-14.764995,268.15873
-805.73845,0.85982307,0.79187702,2,3,0,809.07774,10.775564,305.43427,43.525434,-14.69276,256.94423
-806.4693,0.97057433,0.79187702,2,7,0,806.51937,11.202969,299.63848,53.888175,-14.903764,249.22511
-805.61906,0.96181495,0.79187702,2,3,0,807.64583,9.1982603,301.29438,51.768988,-14.838736,259.9022
-804.30499,0.92356811,0.79187702,2,3,0,806.8896,10.96298,301.11051,47.901694,-14.781134,251.7771
-805.14525,0.8849999,0.79187702,2,3,0,805.70304,9.6159899,298.79592,47.720835,-14.762128,255.52397
-804.18692,0.92499371,0.79187702,2,3,0,806.1647,10.33884,304.18938,48.564411,-14.787818,257.6646
-804.47379,0.97518697,0.79187702,2,3,0,804.52811,9.7928212,305.49828,47.687181,-14.7648,261.43058
-806.59691,0.64829985,0.79187702,2,3,0,808.30812,11.604197,306.59773,43.080283,-14.694859,254.37884
-804.95867,1,0.79187702,2,3,0,807.41106,10.474144,301.67136,44.778285,-14.712922,254.53772
-805.12043,0.97690855,0.79187702,2,7,0,805.83001,9.9222677,298.72477,49.60342,-14.803113,254.07456
-805.04789,0.93200044,0.79187702,3,7,0,806.77846,11.634273,307.96969,47.384098,-14.782323,255.61546
-805.40864,0.96252507,0.79187702,3,7,0,806.27228,11.44098,298.79955,45.652768,-14.742115,247.31514
-804.20696,0.85645849,0.79187702,1,3,0,807.01119,10.546379,305.06442,48.290638,-14.785155,257.60571
-804.17373,0.96933214,0.79187702,2,3,0,804.5485,10.831024,304.78807,47.687082,-14.776328,256.04846
-804.19096,0.97675781,0.79187702,2,3,0,804.42006,10.900893,304.01206,48.905429,-14.801197,254.95804
-804.26319,0.78611701,0.79187702,3,7,0,806.9088,10.25152,301.7115,47.763364,-14.770067,255.57966
-805.16711,0.92213926,0.79187702,2,3,0,805.31256,10.092131,308.31514,46.517346,-14.746656,262.90055
-805.54496,0.8816191,0.79187702,2,3,0,807.38207,8.6819964,302.91035,46.073031,-14.720028,263.84137
-804.64808,1,0.79187702,2,3,0,805.43413,9.4882768,303.70013,46.594323,-14.738854,261.00288
-804.68649,0.75219091,0.79187702,1,3,0,807.08574,11.516021,302.41024,50.431594,-14.838867,250.58814
-805.39683,0.85541781,0.79187702,2,3,0,806.98131,11.714471,308.21613,46.227697,-14.760435,255.50101
-806.19748,0.78624672,0.79187702,3,7,0,808.27888,8.9836755,297.58452,50.298734,-14.807371,257.15798
-805.41498,0.96460915,0.79187702,2,7,0,807.10518,10.65023,301.89711,52.607872,-14.87162,253.97107
-806.84754,0.83035759,0.79187702,2,3,0,808.09555,10.751248,306.47381,54.826124,-14.919102,258.0932
-804.33362,0.79153616,0.79187702,1,3,0,809.96359,10.565866,303.48297,46.1243,-14.741381,255.93658
-804.32171,0.94610559,0.79187702,3,7,0,804.96007,10.393519,305.63317,47.255894,-14.762986,258.86234
-806.46153,0.75230694,0.79187702,2,3,0,806.95202,8.5088519,307.20094,45.523628,-14.709555,268.91111
-804.91397,1,0.79187702,2,3,0,806.72095,11.612676,302.59635,51.058706,-14.852698,250.33931
-806.16396,0.89510859,0.79187702,3,7,0,807.19325,12.708114,298.30961,47.13294,-14.788789,241.1231
-804.94497,1,0.79187702,2,3,0,806.72929,9.2060693,300.80697,48.556166,-14.774508,259.37966
-806.89789,0.83906174,0.79187702,2,3,0,807.58903,9.4873576,311.98949,47.85056,-14.770472,269.29638
-805.59681,0.9987563,0.79187702,3,7,0,808.06903,9.5186373,298.70305,45.928614,-14.72526,255.86918
-806.46256,0.94744347,0.79187702,2,3,0,806.96262,8.4883182,300.49625,45.165727,-14.699623,262.29882
-807.27099,0.97953956,0.79187702,3,7,0,808.65151,8.7051836,301.57381,54.406693,-14.886625,262.40048
-805.36498,0.92737539,0.79187702,2,3,0,809.84586,11.601688,301.46379,52.001665,-14.871185,249.2562
-805.60775,0.97338749,0.79187702,3,7,0,805.75546,11.3761,301.12991,52.627063,-14.88077,249.93745
-806.49117,0.81061159,0.79187702,3,7,0,809.30657,8.2719839,298.42192,48.693786,-14.768282,261.19799
-805.86431,0.99193171,0.79187702,3,7,0,806.66231,8.7035542,298.83832,48.689964,-14.772219,259.67233
-807.68111,0.86456021,0.79187702,3,7,0,809.00558,10.893951,311.26701,53.988469,-14.908317,262.24423
-805.85289,0.98241088,0.79187702,3,7,0,808.83847,8.6652571,300.45818,46.13008,-14.720595,261.46452
-804.55529,0.97159436,0.79187702,2,3,0,807.00177,10.929965,301.29439,45.952055,-14.741761,252.10954
-806.27775,0.74959695,0.79187702,2,3,0,807.22451,9.6767451,299.72531,53.25656,-14.873424,256.17996
-806.09515,0.99079502,0.79187702,3,7,0,808.06507,9.4280579,309.51295,46.135075,-14.732876,267.08669
-805.81048,0.95808469,0.79187702,3,7,0,807.67169,11.989384,309.67437,48.763144,-14.816069,255.72214
-805.73742,0.95340638,0.79187702,2,3,0,807.27585,12.986773,303.30108,46.506572,-14.780642,244.8606
-804.63849,0.99624685,0.79187702,3,7,0,806.24668,10.341347,303.23056,50.801034,-14.832223,256.6945
-804.7788,0.89886957,0.79187702,3,7,0,806.18653,11.063501,302.61401,45.016011,-14.72493,252.82825
-804.67999,0.94921177,0.79187702,2,3,0,805.81192,11.716168,300.45999,48.325463,-14.799048,247.73724
-804.63982,0.98094089,0.79187702,3,7,0,805.19734,10.401672,299.75578,47.089377,-14.758166,252.94825
-804.94261,0.95384187,0.79187702,1,1,0,804.96965,10.337015,298.70235,47.165122,-14.759018,252.18578
-806.32316,0.75753648,0.79187702,3,7,0,807.54078,10.24577,301.71795,42.843789,-14.671611,255.61199
-804.61179,1,0.79187702,2,7,0,806.21451,9.9289898,304.18635,50.285153,-14.817616,259.5059
-805.04749,0.95368454,0.79187702,2,3,0,805.53124,12.323224,300.9948,48.955849,-14.819802,245.5403
-804.98575,0.97043571,0.79187702,3,7,0,805.923,9.0660037,305.37293,48.972,-14.782814,264.57591
-805.17678,0.8593839,0.79187702,2,7,0,807.08019,12.010273,302.14802,45.289797,-14.742431,248.10179
-808.49868,0.75652534,0.79187702,3,7,0,808.95363,8.8722946,298.08364,42.787867,-14.655941,258.15831
-808.60549,1,0.79187702,3,7,0,809.92099,13.905471,307.44977,53.790332,-14.942273,244.87515
-804.80019,0.98181494,0.79187702,3,7,0,808.34811,12.282335,303.60257,48.672458,-14.814174,248.33206
-804.83474,0.89575008,0.79187702,3,7,0,806.46281,9.3096198,304.13437,49.844211,-14.802156,262.24108
-805.72771,0.92250225,0.79187702,2,7,0,806.27031,10.436239,308.85314,45.202561,-14.724746,261.89006
-804.96501,0.99450844,0.79187702,2,3,0,806.08719,10.318825,302.34462,51.595289,-14.847603,255.90991
-805.3834,0.97082175,0.79187702,2,3,0,806.08515,12.824755,304.86643,48.523489,-14.819296,247.15503
-808.7574,0.78738932,0.79187702,3,7,0,809.7529,13.885327,295.55437,48.929671,-14.842962,233.0704
-806.03862,0.99829723,0.79187702,3,7,0,809.8207,10.608217,310.78314,50.23399,-14.82928,263.04616
-804.98091,0.95666793,0.79187702,3,7,0,807.31424,10.137318,306.31812,50.984256,-14.83504,260.70019
-806.13932,0.69261716,0.79187702,3,7,0,809.64724,11.148746,306.36962,43.322003,-14.693789,256.20026
-807.23798,0.70987121,0.79187702,3,7,0,810.71231,9.0610067,301.0734,54.70922,-14.896122,260.29887
-806.06688,0.99614001,0.79187702,2,7,0,807.99714,11.456461,300.11593,43.715233,-14.70349,248.56185
-806.98865,0.94824787,0.79187702,2,7,0,807.27845,8.8585644,308.81411,52.838038,-14.86051,268.95057
-809.46881,0.90126411,0.79187702,2,3,0,809.65289,7.5703461,310.60029,53.93339,-14.872393,276.53373
-806.37362,1,0.79187702,2,3,0,809.24983,12.130278,300.37169,43.859731,-14.715216,245.78544
-806.35102,0.5222324,0.79187702,3,7,0,814.01896,7.853922,304.59428,49.456773,-14.780727,269.25163
-804.69516,0.99361848,0.79187702,2,3,0,806.71192,9.9677475,305.57634,45.948062,-14.731981,260.72148
-806.05212,0.76944644,0.79187702,2,3,0,807.16497,9.3985033,300.54431,44.121493,-14.687786,258.25104
-805.55948,0.98429252,0.79187702,2,7,0,807.31528,11.536254,297.37056,49.376516,-14.81808,245.45741
-804.86355,0.9746598,0.79187702,2,3,0,806.5975,9.0360922,303.80522,47.826604,-14.758885,263.1428
-806.35689,0.85710288,0.79187702,2,3,0,807.0312,11.473908,311.48765,48.975937,-14.815524,259.85506
-805.68455,0.99915661,0.79187702,3,7,0,807.07707,12.630598,307.55556,49.147213,-14.830695,250.71787
-804.74153,0.98172805,0.79187702,2,7,0,806.17319,10.993959,306.44332,45.873717,-14.742966,256.9705
-804.87826,0.93264983,0.79187702,2,7,0,805.99246,10.3679,305.92789,51.004046,-14.837824,259.27234
-804.95219,0.98641611,0.79187702,2,7,0,805.4164,10.857533,303.26564,44.54142,-14.713122,254.40674
-806.21527,0.87829859,0.79187702,3,7,0,806.90101,9.5444412,308.37036,52.408262,-14.858545,265.42038
-804.95844,0.98506794,0.79187702,2,3,0,806.58317,10.19749,307.53563,50.083558,-14.81855,261.64692
-804.65794,0.9957138,0.79187702,2,7,0,805.26905,9.6224181,306.14403,48.205991,-14.773714,262.84315
-804.63659,0.99614077,0.79187702,3,7,0,805.00895,11.627182,300.69431,47.184652,-14.775091,248.372
-805.28204,0.8743862,0.79187702,2,3,0,806.07215,11.287037,300.32507,44.803506,-14.723119,249.5334
-804.64996,1,0.79187702,2,3,0,805.49445,11.505669,300.19007,47.495171,-14.779718,248.41456
-806.12652,0.74283675,0.79187702,2,3,0,807.32415,10.401047,301.04356,43.16049,-14.679633,254.23885
-806.58143,0.96700852,0.79187702,2,7,0,807.90167,12.672223,305.36902,53.151479,-14.909953,248.34402
-804.71615,1,0.79187702,2,3,0,806.82603,10.609435,306.96962,49.851333,-14.818256,259.22716
-804.32106,0.99649076,0.79187702,2,3,0,804.82879,11.171762,305.36254,48.698337,-14.80101,255.0896
-804.98314,0.94405295,0.79187702,2,3,0,805.13188,12.373368,305.41058,48.224002,-14.807267,249.73042
-807.20913,0.58615738,0.79187702,2,3,0,809.93391,11.677612,297.58546,54.023928,-14.912797,245.0362
-805.69524,1,0.79187702,2,3,0,807.17609,10.443171,307.8954,44.57157,-14.711405,260.90113
-805.95017,0.79012512,0.79187702,2,3,0,809.18373,8.1135426,304.67088,48.150918,-14.756949,268.15993
-804.18724,1,0.79187702,2,3,0,805.81341,11.037936,303.0207,47.110373,-14.766618,253.34998
-805.94262,0.80703758,0.79187702,2,3,0,806.17324,10.802272,309.60552,45.391457,-14.733537,260.9953
-804.6935,0.99206453,0.79187702,2,3,0,806.63626,9.5638638,305.85733,47.221678,-14.753232,262.81994
-804.44852,0.7410704,0.79187702,2,3,0,807.82583,9.8762598,301.32769,48.415473,-14.778854,256.88452
-804.77408,0.84617111,0.79187702,2,3,0,805.98567,10.658925,306.13624,50.665213,-14.834573,258.17108
-804.81594,0.95809478,0.79187702,2,7,0,805.86225,9.3215071,304.48969,46.551463,-14.736577,262.54291
-804.29831,0.96384296,0.79187702,3,7,0,805.33988,11.011944,301.53912,48.795648,-14.799667,251.98537
-806.30306,0.82729948,0.79187702,2,3,0,806.42406,9.0791853,296.72829,49.372419,-14.790047,255.87196
-804.38121,1,0.79187702,2,3,0,806.29797,10.72564,300.89279,47.029971,-14.760818,252.62741
-804.38121,0.85780449,0.79187702,2,3,0,805.80369,10.72564,300.89279,47.029971,-14.760818,252.62741
-804.88742,0.95063097,0.79187702,2,3,0,805.17484,12.161463,304.98386,46.722927,-14.774135,250.25728
-804.85781,0.98662622,0.79187702,2,3,0,805.44694,12.197439,303.12251,49.622479,-14.831859,248.23404
-809.38084,0.54876494,0.79187702,2,3,0,810.41691,8.4387837,303.5685,57.317093,-14.942809,265.59397
-807.69753,0.99714676,0.79187702,3,7,0,811.17267,10.351445,313.27016,51.763968,-14.859881,266.68865
-807.21319,0.98037956,0.79187702,2,7,0,808.86848,11.684353,310.58089,53.193975,-14.901592,258.0013
-805.93119,1,0.79187702,2,3,0,807.55969,11.21579,310.64116,49.603065,-14.823876,260.1701
-804.32127,0.94577596,0.79187702,3,7,0,807.09734,9.8272292,303.52325,47.630028,-14.763141,259.30072
-804.18997,0.92855216,0.79187702,3,7,0,805.11072,10.256718,302.50324,47.928704,-14.7736,256.34801
-804.18997,0.70009796,0.79187702,2,3,0,806.98695,10.256718,302.50324,47.928704,-14.7736,256.34801
-804.94118,0.92713999,0.79187702,2,3,0,804.99053,9.1814633,303.90083,49.945163,-14.802765,262.58424
-805.08006,0.98485836,0.79187702,3,7,0,805.71643,9.9363899,299.83878,45.74429,-14.726006,255.12503
-805.62575,0.96158854,0.79187702,3,7,0,806.26247,11.494785,299.86588,52.131376,-14.872302,248.13935
-805.11036,0.95354533,0.79187702,3,7,0,807.64406,9.7938688,306.63761,45.566514,-14.72309,262.5652
-804.698,0.83573625,0.79187702,2,3,0,807.40181,11.446553,300.51234,46.51624,-14.759396,249.00286
-804.64772,0.99827961,0.79187702,3,7,0,805.07241,11.858905,303.06422,46.42475,-14.763362,249.69915
-804.2182,0.89037301,0.79187702,2,3,0,805.82968,10.557782,305.08757,48.462142,-14.788731,257.57756
-804.49302,0.96671505,0.79187702,2,3,0,804.61316,10.222882,301.93433,49.966788,-14.81385,255.93136
-804.61179,0.88323259,0.79187702,1,3,0,806.09637,11.719476,302.39962,46.34702,-14.759799,249.66198
-804.45576,0.9960982,0.79187702,2,7,0,804.99271,10.652034,302.36864,45.821716,-14.736019,254.43449
-805.44209,0.77657653,0.79187702,2,3,0,806.9546,12.111237,298.48558,48.516465,-14.808202,243.98501
-804.62302,0.79753945,0.79187702,2,3,0,808.52911,10.989592,307.02975,46.984138,-14.765516,257.57658
-804.56667,0.99010413,0.79187702,3,7,0,805.10671,10.265377,300.0169,48.648122,-14.787773,253.8227
-805.25743,0.8329644,0.79187702,2,3,0,807.3612,11.737235,304.03151,44.600867,-14.725632,251.21395
-805.04827,0.91800501,0.79187702,2,3,0,806.89441,11.079979,300.42189,51.216603,-14.848812,250.56198
-804.89705,0.98684011,0.79187702,2,7,0,805.86526,11.78278,304.03132,45.456041,-14.743331,251.00881
-805.1926,0.95412248,0.79187702,3,7,0,805.94701,9.4635028,302.82131,51.408964,-14.834599,260.23555
-806.51376,0.91925577,0.79187702,2,7,0,807.13327,8.404966,297.86883,48.806851,-14.771878,260.04648
-804.66581,0.97844096,0.79187702,2,3,0,806.86979,10.243057,300.14732,46.580088,-14.746159,254.05357
-804.75703,0.96455949,0.79187702,2,3,0,805.31514,9.5226376,300.57419,47.805342,-14.762769,257.72232
-805.22067,0.97197614,0.79187702,3,7,0,805.35219,9.2924023,300.46172,46.134763,-14.726945,258.64591
-805.36858,0.92328166,0.79187702,3,7,0,806.43141,9.4129565,303.5963,44.722354,-14.700586,261.238
-805.80423,0.96098947,0.79187702,3,7,0,806.67577,12.131078,303.08967,52.588415,-14.89027,248.49982
-806.141,0.92036553,0.79187702,3,7,0,807.98416,10.652309,301.7464,42.967538,-14.678811,253.81101
-805.99063,0.90657353,0.79187702,3,7,0,808.25999,10.867571,300.31349,53.333185,-14.88855,251.40942
-804.69676,0.9939305,0.79187702,3,7,0,806.49913,9.3947756,303.33249,46.679845,-14.739454,261.056
-806.03025,0.89947267,0.79187702,3,7,0,806.15471,13.086908,306.0286,50.212258,-14.857478,247.13751
-804.44204,0.96409206,0.79187702,2,3,0,806.79814,10.02981,304.86183,46.498288,-14.743303,259.72768
-805.17913,0.92314191,0.79187702,2,3,0,805.40139,9.6038728,300.07175,50.639167,-14.820293,256.85433
-807.1543,0.86089845,0.79187702,2,3,0,807.79516,7.7897012,300.37553,51.657209,-14.82313,265.32187
-806.18273,0.97742597,0.79187702,3,7,0,807.97505,9.6282256,302.51635,53.673989,-14.881566,259.18934
-807.25388,0.87915614,0.79187702,1,1,0,807.35025,9.0829584,302.33423,54.934106,-14.901056,261.46092
-810.155,0.86782614,0.79187702,2,3,0,810.66582,9.5029089,299.14554,58.620899,-14.978892,256.38245
-808.44194,0.97930532,0.79187702,3,7,0,810.58979,11.546395,306.68667,41.332867,-14.659227,254.7279
-804.28589,0.95558781,0.79187702,2,7,0,808.9137,11.434239,303.30313,47.243704,-14.774322,251.84906
-805.72514,0.84395411,0.79187702,2,7,0,805.87561,9.995614,300.89233,52.789783,-14.86761,255.91207
-806.57495,0.91859138,0.79187702,2,3,0,807.72959,10.741782,295.8572,51.739933,-14.856028,247.51918
-806.15772,0.99771443,0.79187702,2,7,0,807.15699,11.852354,296.99024,50.861607,-14.851996,243.65465
-804.55391,1,0.79187702,2,3,0,806.14908,9.8396812,305.66179,46.888102,-14.749421,261.38322
-804.70034,0.99351466,0.79187702,3,7,0,804.76549,9.5028272,305.23324,46.834548,-14.744497,262.47052
-805.88312,0.84439296,0.79187702,3,7,0,806.7384,12.321336,307.10755,51.581156,-14.874758,251.66153
-804.94891,0.99444712,0.79187702,2,3,0,806.46681,11.668791,300.30509,50.182247,-14.835562,247.79553
-805.79788,0.93403853,0.79187702,3,7,0,806.32548,12.57893,298.68621,48.894271,-14.822145,242.08102
-804.75618,0.97229008,0.79187702,2,3,0,806.58621,9.2406499,303.6525,47.049095,-14.745355,262.06957
-804.97803,0.94955372,0.79187702,3,7,0,805.83955,9.9476356,307.78875,46.901636,-14.752309,263.02439
-804.79796,0.96317548,0.79187702,3,7,0,805.97341,11.073411,299.01379,48.549105,-14.795421,249.18344
-806.7429,0.71269788,0.79187702,2,3,0,808.08485,12.866105,300.02656,44.716966,-14.742572,242.12909
-805.61603,1,0.79187702,3,7,0,807.65074,11.69214,297.33363,47.665007,-14.785871,244.719
-805.12311,0.87001942,0.79187702,2,3,0,807.8936,9.151405,301.38266,50.109572,-14.805081,260.20134
-804.74845,0.80417005,0.79187702,2,3,0,807.63425,10.743063,301.38493,50.854266,-14.837567,253.04114
-804.70785,1,0.79187702,3,7,0,805.11246,11.057666,302.9653,45.13693,-14.727375,253.2058
-805.57683,0.89308268,0.79187702,2,3,0,805.87796,10.9781,305.6722,52.763475,-14.880101,256.27075
-804.79987,0.99092697,0.79187702,2,3,0,805.78317,10.267261,303.65228,44.956657,-14.714633,257.4496
-805.48837,0.91035009,0.79187702,2,3,0,805.89873,10.790171,299.33272,51.874731,-14.858467,250.77696
-806.52857,0.93450623,0.79187702,2,3,0,807.12035,11.612789,301.60456,54.265274,-14.916622,249.34701
-806.86787,0.99025734,0.79187702,3,7,0,808.77711,9.5275743,298.33715,43.790643,-14.682649,255.46306
-805.45695,0.89867015,0.79187702,2,3,0,808.49915,10.871716,308.16721,51.392339,-14.853113,259.24449
-804.6766,0.96548702,0.79187702,2,3,0,806.44858,11.30456,304.24172,45.429038,-14.736744,253.3712
-806.01437,0.88773033,0.79187702,2,3,0,806.32714,12.011236,301.24679,43.96787,-14.715853,247.19623
-804.37553,1,0.79187702,2,3,0,806.0672,9.7844548,304.3034,47.468208,-14.759744,260.27335
-804.2805,0.94040783,0.79187702,2,3,0,805.1211,10.996426,301.70005,47.084485,-14.76528,252.21614
-805.87066,0.8223263,0.79187702,2,3,0,805.99051,9.7992975,303.36734,53.27858,-14.875754,259.2705
-804.12112,1,0.79187702,2,3,0,805.58059,10.544258,303.12144,47.66862,-14.771895,255.67228
-804.70016,0.87012064,0.79187702,2,3,0,805.22515,11.055463,306.0174,50.370426,-14.833388,256.26781
-804.4644,1,0.79187702,2,3,0,804.77602,10.438572,300.9736,46.557627,-14.748003,254.00003
-804.27628,0.7531506,0.79187702,2,3,0,807.18964,10.250792,301.89807,48.69269,-14.788679,255.76951
-806.38984,0.74601068,0.79187702,2,3,0,806.6205,10.343152,302.14961,42.680377,-14.66954,255.60543
-804.33,0.88215763,0.79187702,2,3,0,807.5055,10.937303,300.9869,48.350886,-14.789792,251.76904
-807.0268,0.60982156,0.79187702,2,3,0,808.25786,9.7542792,298.287,43.411232,-14.677498,254.39274
-807.0162,0.78539292,0.79187702,2,7,0,811.97722,11.707192,311.55034,51.688569,-14.872853,258.86798
-804.98819,1,0.79187702,2,3,0,807.41206,9.5493576,306.24319,46.134369,-14.731565,263.27109
-804.75928,1,0.79187702,1,1,0,805.01965,9.5874515,306.13528,46.978731,-14.748791,262.99175
-805.97965,0.90016348,0.79187702,2,3,0,806.33774,9.049615,305.00201,52.514218,-14.853301,264.27874
-804.83011,1,0.79187702,2,3,0,806.22173,9.4475517,306.38981,47.596883,-14.759834,263.87583
-804.67927,0.7902946,0.79187702,1,3,0,806.94201,10.951799,302.10477,50.815669,-14.839437,252.82167
-804.90144,0.99480908,0.79187702,2,3,0,805.2313,11.129439,299.43551,49.980279,-14.824703,249.35303
-804.22884,0.91920546,0.79187702,1,3,0,805.98703,10.778925,305.04713,48.689976,-14.795888,256.54197
-804.59065,0.90497489,0.79187702,3,7,0,805.43425,11.764884,304.01448,46.437668,-14.762723,251.0725
-805.23414,0.74237018,0.79187702,2,3,0,807.73442,9.6604675,298.64294,47.118224,-14.750571,255.17084
-804.31666,1,0.79187702,2,3,0,805.26533,9.8480893,303.71131,48.379446,-14.778426,259.39491
-806.71791,0.78780329,0.79187702,2,3,0,807.07288,10.563838,304.27388,42.257747,-14.664333,256.7366
-806.1219,0.90006386,0.79187702,3,7,0,809.73913,11.363385,308.18366,52.747252,-14.886298,257.04842
-806.26361,1,0.79187702,2,3,0,806.61625,11.759983,309.40608,51.875861,-14.87504,256.48615
-805.87444,1,0.79187702,2,3,0,806.39666,12.044072,308.29976,51.283105,-14.865963,254.10144
-805.35574,0.97960777,0.79187702,2,3,0,806.62778,12.569353,306.54792,48.108801,-14.808359,249.98583
-805.42891,0.96787894,0.79187702,3,7,0,806.5184,8.7448796,301.15011,46.940079,-14.73762,261.79815
-805.99555,0.88052532,0.79187702,3,7,0,808.0153,11.629439,297.89299,51.662976,-14.864885,245.56051
-805.67154,0.64131982,0.79187702,3,7,0,814.41051,9.8026371,309.17636,50.493979,-14.823742,265.06449
-805.67336,0.9981559,0.79187702,3,7,0,806.78367,11.883778,308.67767,50.55985,-14.849688,255.20067
-804.53422,0.87141265,0.79187702,2,3,0,807.64722,11.650028,305.72954,48.519062,-14.803692,253.30442
-804.50145,0.99842578,0.79187702,3,7,0,804.6866,9.5483639,302.43004,47.860959,-14.764433,259.4624
-804.62448,0.98314404,0.79187702,3,7,0,805.0156,11.894123,301.59794,47.478956,-14.784569,248.07438
