# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:15:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa7b7a06d7.json
# init = 2 (Default)
# random
#   seed = 20260720
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240915-3-8a8c58.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240915-3-9005a6.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,z_1.1.16,z_1.2.16,z_1.1.17,z_1.2.17,z_1.1.18,z_1.2.18,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.16.1,r_1.17.1,r_1.18.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1.16.2,r_1.17.2,r_1.18.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_1.16,r_1_1.17,r_1_1.18,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,r_1_2.16,r_1_2.17,r_1_2.18,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
-912.30034,0.90224952,0.094803007,6,63,0,939.69741,13.879987,340.01835,27.70558,32.513364,6.9644734,-0.6017789,0.9531358,-2.0661008,-1.1448723,-1.7865969,-0.91211346,-0.33571035,-0.93810572,-0.14028834,-1.1908497,-0.46148749,-0.80074427,-0.61550271,0.10427316,-1.4027933,0.36145324,-1.2374947,-1.5237915,-0.28816799,1.0260958,-1.2935642,-0.83230291,-1.0687494,0.54011989,-0.20149864,-1.3694,-0.37555105,0.45203901,-0.24203547,-0.4615402,-2.3086236,2.0881725,-0.58375132,-0.76750239,-0.16281457,-0.075953392,1,0.41533329,0,0.90966931,-19.565856,-67.175886,-58.088276,-10.915073,-4.5612459,-15.004511,-20.012064,-45.609529,-40.235117,-9.3693108,-42.058123,-34.748638,-6.5513985,-12.210428,-7.8693874,-75.061119,-18.979719,-5.2936493,4.2977736,-13.229544,-10.946444,-6.9143129,-7.9502655,-6.4078978,-1.1197806,-1.7677493,-13.233329,5.6671459,-9.0146798,0.33041754,-9.2585028,1.7775228,-3.6241333,6.5514675,-6.5509559,-0.95214644,-19.565856,-67.175886,-58.088276,-10.915073,-4.5612459,-15.004511,-20.012064,-45.609529,-40.235117,-9.3693108,-42.058123,-34.748638,-6.5513985,-12.210428,-7.8693874,-75.061119,-18.979719,-5.2936493,4.2977736,-13.229544,-10.946444,-6.9143129,-7.9502655,-6.4078978,-1.1197806,-1.7677493,-13.233329,5.6671459,-9.0146798,0.33041754,-9.2585028,1.7775228,-3.6241333,6.5514675,-6.5509559,-0.95214644,-23.588116,277.55841,1,0.41533329,0.41533329,1,0.41533329
-899.86228,0.99600907,0.094803007,5,31,0,928.44687,11.660967,335.99809,26.578336,42.651777,5.9702901,-0.49336357,1.0735653,-1.3506435,-1.935881,-2.037204,-0.35412031,-0.25543158,-0.86084693,-0.18737357,-0.50926947,-0.46972721,-0.084359503,-0.5174322,0.089513587,-1.1204866,0.5696903,-1.0854834,-1.5868278,1.0277728,-0.4223003,-1.633609,0.55996635,-1.0226555,1.4535599,-0.52919676,-0.43460574,0.13272887,-0.029533974,-0.36642814,-0.089513423,-1.0582186,0.66465348,-0.64650088,-0.40630384,-0.061823139,-0.13303371,1,0.28541047,0,0.95840538,-21.042833,-57.607345,-86.890371,-10.894611,-7.9918156,-20.0347,-22.069403,-47.790743,-46.297795,43.836336,-69.676326,-43.618075,-22.571182,5.6611222,-15.628811,-45.134902,-27.574411,-2.6368667,5.3022125,-13.378504,-5.4976232,-5.3609812,-3.2333,-1.2831089,-0.36950283,1.3504536,-10.929408,-0.66507691,0.42046159,6.5746207,-3.3885383,0.057175617,-1.1365795,1.9999326,-3.4264802,-0.86655891,-21.042833,-57.607345,-86.890371,-10.894611,-7.9918156,-20.0347,-22.069403,-47.790743,-46.297795,43.836336,-69.676326,-43.618075,-22.571182,5.6611222,-15.628811,-45.134902,-27.574411,-2.6368667,5.3022125,-13.378504,-5.4976232,-5.3609812,-3.2333,-1.2831089,-0.36950283,1.3504536,-10.929408,-0.66507691,0.42046159,6.5746207,-3.3885383,0.057175617,-1.1365795,1.9999326,-3.4264802,-0.86655891,-23.597309,283.52374,1,0.28541047,0.28541047,1,0.28541047
-895.8874,0.89060302,0.094803007,5,31,0,919.65312,10.335993,318.31185,25.176603,34.933775,6.466155,-0.17975769,1.0342439,-1.6076901,-1.8448619,-1.4992952,-0.82009477,0.37729572,-1.0628967,0.30845608,-0.70967309,0.091392394,-0.020737396,0.36143905,-0.22382433,-0.88299495,0.39170624,-0.023502949,-2.2813585,0.63998248,1.5919157,-1.7292634,0.61880617,-1.1716348,1.2562255,-0.4097156,-0.32065853,0.66386721,-0.09006146,-0.59943456,0.41785205,-1.7961208,0.96661257,0.068165197,-0.58590888,-0.17164105,-0.053230559,1,-0.056155818,0,0.99842202,-6.2796148,-56.162683,-52.37604,13.180364,10.775535,3.1926813,12.62643,-30.846346,-0.82104672,22.357004,-60.409698,-40.929624,-14.312912,23.191387,-20.940512,-62.745278,2.3812676,-5.9960697,6.7423004,-11.326567,-4.7500796,-6.99901,-4.6936192,-0.16706532,-1.576242,2.8494628,-14.719806,10.044945,4.6228993,8.5355655,-1.9213832,-0.82249071,2.9152946,6.8925972,-3.8073509,-0.28132894,-6.2796148,-56.162683,-52.37604,13.180364,10.775535,3.1926813,12.62643,-30.846346,-0.82104672,22.357004,-60.409698,-40.929624,-14.312912,23.191387,-20.940512,-62.745278,2.3812676,-5.9960697,6.7423004,-11.326567,-4.7500796,-6.99901,-4.6936192,-0.16706532,-1.576242,2.8494628,-14.719806,10.044945,4.6228993,8.5355655,-1.9213832,-0.82249071,2.9152946,6.8925972,-3.8073509,-0.28132894,-23.278803,271.79988,1,-0.056155818,-0.056155818,1,-0.056155818
-899.79298,0.9401804,0.094803007,6,127,0,916.84394,13.619816,307.39369,25.480406,21.811478,9.2194908,-0.18055986,1.0945108,-1.8216301,-1.3865284,-1.5454931,-1.2953878,1.2034303,-0.75869189,1.0011598,-0.54920746,0.48966422,-0.54464895,0.59378728,-0.049480952,0.083418839,-0.39982607,-0.42882089,-1.5901465,1.839924,0.66080261,-0.2469299,-0.56028462,-0.1288465,0.25334783,0.86503556,-1.0037937,0.41118054,0.49213945,0.86204327,-0.59185053,-0.53620109,0.18348737,-0.61834219,-0.27506166,0.72445924,0.07563433,1,-0.051201672,0,0.99868833,-3.9382774,-39.732446,-33.709488,26.248594,21.836776,10.6803,12.951378,1.8194882,-9.3532176,40.131462,-5.3859062,-2.8103326,18.867704,8.9684553,18.802438,-11.695338,-13.486957,15.801527,10.16283,-11.906412,-11.197596,-7.5536615,-5.5293725,-5.2459472,-0.73589008,-3.7207359,-14.438686,5.2157303,-5.0421994,2.3934967,-9.6506707,4.3372246,-5.8563338,1.9425567,-2.2407117,0.35441196,-3.9382774,-39.732446,-33.709488,26.248594,21.836776,10.6803,12.951378,1.8194882,-9.3532176,40.131462,-5.3859062,-2.8103326,18.867704,8.9684553,18.802438,-11.695338,-13.486957,15.801527,10.16283,-11.906412,-11.197596,-7.5536615,-5.5293725,-5.2459472,-0.73589008,-3.7207359,-14.438686,5.2157303,-5.0421994,2.3934967,-9.6506707,4.3372246,-5.8563338,1.9425567,-2.2407117,0.35441196,-23.106637,246.10452,1,-0.051201672,-0.051201672,1,-0.051201672
-902.72643,0.87647777,0.094803007,6,63,0,928.0121,10.129739,288.97008,26.680277,30.633932,5.4785128,0.60819744,1.4127928,-0.46672114,-1.9222269,-0.59799314,-1.3754957,0.91410639,-0.43277696,0.88933162,-0.17865898,0.0068270167,0.15732597,1.0467112,-0.42465518,-0.68365042,0.81245292,0.5580961,-2.1356383,0.89613213,1.5845586,-1.0122176,0.38638659,-1.1009663,1.9641929,-0.31408696,0.061230014,0.84620333,0.85100422,-0.28646164,0.48159676,-0.90118637,1.1317668,0.41622291,-0.35160006,0.80284673,0.36445783,1,-0.051541098,0,0.99867087,18.631479,-14.297503,-18.318881,28.002673,27.243724,0.20913836,32.064879,-20.9429,17.096678,27.45205,-31.008204,-33.726925,-9.6217185,25.922535,-8.7754464,-27.606882,12.750544,24.594352,7.5579803,-10.385161,-7.3568007,-2.6259377,-1.2286039,0.85883905,-2.618945,4.6381591,-11.84216,8.4164468,2.3998288,11.057432,0.42369185,4.4170996,2.715815,6.4466245,-2.0412135,1.7673344,18.631479,-14.297503,-18.318881,28.002673,27.243724,0.20913836,32.064879,-20.9429,17.096678,27.45205,-31.008204,-33.726925,-9.6217185,25.922535,-8.7754464,-27.606882,12.750544,24.594352,7.5579803,-10.385161,-7.3568007,-2.6259377,-1.2286039,0.85883905,-2.618945,4.6381591,-11.84216,8.4164468,2.3998288,11.057432,0.42369185,4.4170996,2.715815,6.4466245,-2.0412135,1.7673344,-23.1896,243.38625,1,-0.051541098,-0.051541098,1,-0.051541098
-903.57792,0.9798972,0.094803007,5,31,0,919.63417,10.194449,288.49865,26.746284,29.865293,5.4617085,0.60673769,1.3770594,-0.61956017,-1.9368929,-0.64656585,-1.3638127,0.88391847,-0.40864734,0.92091531,-0.20149225,-0.018314056,0.13935138,1.0507578,-0.37546121,-0.69643111,0.71662531,0.61711439,-2.1184875,0.90462988,1.5826012,-0.98384796,0.44658692,-1.0943863,1.9458402,-0.26405569,0.064155046,0.8291427,0.83291417,-0.36406648,0.40861643,-0.84373538,1.1409987,0.41625674,-0.37116399,0.77526384,0.4193003,1,-0.071957943,0,0.99740767,18.120399,-18.503346,-19.309879,26.398484,27.503406,-0.54695466,31.381188,-20.799119,18.430302,27.017037,-29.382908,-32.684168,-7.8861006,24.76259,-10.872952,-25.198404,12.43163,23.153482,7.2631437,-10.307825,-7.1753287,-2.5735185,-1.459571,0.76632124,-2.4583055,4.1775588,-11.783101,8.2657673,2.8194699,11.03017,0.45326522,4.2114774,2.3690413,6.5472467,-2.1855288,1.9794703,18.120399,-18.503346,-19.309879,26.398484,27.503406,-0.54695466,31.381188,-20.799119,18.430302,27.017037,-29.382908,-32.684168,-7.8861006,24.76259,-10.872952,-25.198404,12.43163,23.153482,7.2631437,-10.307825,-7.1753287,-2.5735185,-1.459571,0.76632124,-2.4583055,4.1775588,-11.783101,8.2657673,2.8194699,11.03017,0.45326522,4.2114774,2.3690413,6.5472467,-2.1855288,1.9794703,-23.179004,242.62363,1,-0.071957943,-0.071957943,1,-0.071957943
-915.21121,0.9836153,0.094803007,6,63,0,936.40811,11.240607,303.2183,25.271469,14.990923,6.0479744,-0.31876391,1.785421,-2.0711017,-1.1188036,-1.8278507,-0.49692639,0.71253184,-0.47095457,0.58859968,-0.41077316,0.41213807,-0.37189054,-0.20852191,0.44080202,0.56371467,-0.64167173,-0.88363355,-1.4598258,1.0891607,1.8148952,-0.52879251,-0.18745511,0.82698037,0.42578763,0.88779913,-0.82774952,0.46860611,0.26228868,0.24480635,-0.79031169,-0.35585407,0.64314358,-0.52532286,-0.0028650809,0.29352034,0.58121394,1,0.27323484,0,0.96194736,-4.7785653,-31.047726,-27.40117,10.68151,8.8236526,6.1783302,-3.125936,8.4506034,-13.246483,16.327525,-7.927088,12.397199,13.308929,7.0248382,3.6698732,-5.334581,-7.8750746,4.4001409,9.8605183,-9.9315437,-5.9115897,-1.5624638,-1.4171385,-1.4825318,2.2199264,-2.8015907,-9.9532424,12.358614,-1.9644213,3.8437607,-3.348605,2.3003314,-4.1933547,3.1536469,-0.88477367,3.8664531,-4.7785653,-31.047726,-27.40117,10.68151,8.8236526,6.1783302,-3.125936,8.4506034,-13.246483,16.327525,-7.927088,12.397199,13.308929,7.0248382,3.6698732,-5.334581,-7.8750746,4.4001409,9.8605183,-9.9315437,-5.9115897,-1.5624638,-1.4171385,-1.4825318,2.2199264,-2.8015907,-9.9532424,12.358614,-1.9644213,3.8437607,-3.348605,2.3003314,-4.1933547,3.1536469,-0.88477367,3.8664531,-22.942507,252.63556,1,0.27323484,0.27323484,1,0.27323484
-909.29618,0.97168037,0.094803007,6,63,0,933.75016,10.388291,306.76418,28.368892,26.430367,5.5982169,-0.12157616,1.5183529,-2.1513818,-0.51471508,-1.6076635,-0.76407586,0.51589384,-1.226743,0.91732223,-0.91612456,-0.0058747256,0.40273199,0.30666945,-0.43536522,-1.1278077,1.1055861,-0.65320924,-1.0932594,1.6277336,-0.015268118,-0.93130358,0.72748914,-0.62421757,1.3562533,-0.49445093,-0.26827048,0.39005422,0.82758228,0.28328472,0.64802408,-0.83842619,0.38055827,0.47777927,-0.82972649,0.41467379,-0.47094276,1,0.41749054,0,0.90868127,-3.2133026,-56.861811,-42.491137,13.635264,24.245164,-0.15527116,8.1053861,-29.808372,-17.26456,43.021597,-24.614696,-16.4983,-13.06852,10.309276,7.4873193,-22.159912,12.627882,10.959981,7.4397052,-7.646568,-7.6442853,-5.0346869,-2.516353,2.0349651,-1.497952,2.9881957,-7.0880875,3.7266743,1.5240883,5.4403305,-2.5203226,5.1215425,3.9585889,-0.023673891,-3.1041474,-1.4265068,-3.2133026,-56.861811,-42.491137,13.635264,24.245164,-0.15527116,8.1053861,-29.808372,-17.26456,43.021597,-24.614696,-16.4983,-13.06852,10.309276,7.4873193,-22.159912,12.627882,10.959981,7.4397052,-7.646568,-7.6442853,-5.0346869,-2.516353,2.0349651,-1.497952,2.9881957,-7.0880875,3.7266743,1.5240883,5.4403305,-2.5203226,5.1215425,3.9585889,-0.023673891,-3.1041474,-1.4265068,-23.329708,260.01687,1,0.41749054,0.41749054,1,0.41749054
-908.52038,0.99267794,0.094803007,5,63,0,928.69487,10.661709,302.22218,29.885952,31.565192,5.5339072,0.027006216,1.7527844,-2.0515049,-0.36695211,-1.4957652,-1.0530165,0.70748069,-1.3299091,0.7486874,-1.0142366,-0.062695648,0.41217298,0.69099964,-0.1517139,-1.0152151,0.8798987,-0.19290811,-1.3037481,1.9376365,-0.25786067,-0.85398262,0.52751493,-0.85366893,1.2094135,-0.26951457,0.017307714,0.50917481,0.64683478,-0.040628831,0.75710188,-0.66668635,0.36029375,0.29203578,-0.86585271,0.57796382,-0.23053762,1,0.25722122,0,0.96635255,0.85245639,-64.756144,-47.214114,22.331764,23.632461,-1.9790002,21.811536,-32.045459,-6.0891814,61.161868,-26.956125,-26.946224,-8.5072789,16.072201,-1.2824568,-21.044082,9.2181653,18.243539,9.411816,-4.8825425,-7.7603514,-6.104907,-4.3581283,2.1149362,0.17227419,3.2603428,-7.2466534,1.3791433,1.6054028,5.2524421,-0.29108082,4.1838607,3.9909251,0.9777579,-4.2146302,-0.41015139,0.85245639,-64.756144,-47.214114,22.331764,23.632461,-1.9790002,21.811536,-32.045459,-6.0891814,61.161868,-26.956125,-26.946224,-8.5072789,16.072201,-1.2824568,-21.044082,9.2181653,18.243539,9.411816,-4.8825425,-7.7603514,-6.104907,-4.3581283,2.1149362,0.17227419,3.2603428,-7.2466534,1.3791433,1.6054028,5.2524421,-0.29108082,4.1838607,3.9909251,0.9777579,-4.2146302,-0.41015139,-23.339548,254.2445,1,0.25722122,0.25722122,1,0.25722122
-911.24534,0.97667304,0.094803007,6,63,0,931.13285,10.226497,292.98795,31.600006,23.500444,5.5525938,0.77526822,1.4252686,-1.3271782,-1.252844,-1.7285158,-0.35809831,0.77133023,-0.97173689,0.68474119,-0.38525892,0.95264631,-0.64628406,0.92660188,-0.15781803,0.51704391,-0.59329343,-0.13639549,-1.6553427,0.65083859,1.8663685,-0.7823181,0.69181165,-0.35672311,1.2115012,0.68602101,-0.96667779,1.3654603,0.17568013,1.043015,-0.0086984032,-1.6292847,1.489725,-0.6670393,0.49584984,0.26128398,0.10022675,1,0.11491246,0,0.99337562,18.219147,-31.189277,-40.620887,18.126603,16.091722,22.387611,21.775555,12.150761,-3.2053544,15.294996,-18.384822,-8.3831512,16.121798,32.088922,24.511315,-38.288914,-15.67572,6.1402894,8.3561822,-7.7572733,-3.0781033,-4.8677606,-1.688108,-2.9569333,-0.27926481,-2.9425884,-9.2175865,10.709812,3.3167349,6.4548006,-4.8942882,1.840267,0.6175297,7.1774572,2.3094016,0.71954725,18.219147,-31.189277,-40.620887,18.126603,16.091722,22.387611,21.775555,12.150761,-3.2053544,15.294996,-18.384822,-8.3831512,16.121798,32.088922,24.511315,-38.288914,-15.67572,6.1402894,8.3561822,-7.7572733,-3.0781033,-4.8677606,-1.688108,-2.9569333,-0.27926481,-2.9425884,-9.2175865,10.709812,3.3167349,6.4548006,-4.8942882,1.840267,0.6175297,7.1774572,2.3094016,0.71954725,-23.154909,246.96871,1,0.11491246,0.11491246,1,0.11491246
-907.26876,0.97574854,0.094803007,6,63,0,936.77542,12.000863,320.93969,24.702926,18.204458,6.9252602,-0.89777573,1.2527233,-2.3696283,-1.2490681,-2.0313051,-1.1947238,0.57551762,-1.2979203,0.53008971,-1.005285,-0.72434933,0.16427807,-0.0065466646,-0.47943512,-1.3784236,0.4346297,-0.49272928,-2.3078472,1.5856938,0.23243829,-1.9295695,0.27001037,-1.079021,0.93296219,-0.99228238,-0.10777133,-0.14828686,0.45724611,-1.2170827,0.03341634,-0.89967707,0.41508379,0.3580466,-1.11539,0.20260381,-0.21278913,1,0.20981092,0,0.97774198,-16.343521,-43.1378,-36.978808,10.476987,9.649996,-13.186387,-0.11917848,-25.093455,-8.9698696,28.866697,-35.126768,-19.642992,-18.063963,-2.6994819,-22.156331,-16.378134,6.5180444,3.6882926,7.1778727,-11.900646,-11.041092,-7.9521467,-6.0366854,0.059870017,-3.2558239,0.94008591,-16.342638,3.8778725,-0.97538332,4.7493844,-2.1715139,2.8806071,-1.5421494,1.5033547,-7.0321968,-1.1464379,-16.343521,-43.1378,-36.978808,10.476987,9.649996,-13.186387,-0.11917848,-25.093455,-8.9698696,28.866697,-35.126768,-19.642992,-18.063963,-2.6994819,-22.156331,-16.378134,6.5180444,3.6882926,7.1778727,-11.900646,-11.041092,-7.9521467,-6.0366854,0.059870017,-3.2558239,0.94008591,-16.342638,3.8778725,-0.97538332,4.7493844,-2.1715139,2.8806071,-1.5421494,1.5033547,-7.0321968,-1.1464379,-23.011603,266.93581,1,0.20981092,0.20981092,1,0.20981092
-904.49239,1,0.094803007,6,63,0,921.15535,12.282627,325.47357,26.371773,32.84817,5.8560644,0.13040202,0.14731302,-1.7751319,-1.1236429,-2.0391032,-0.40406173,0.32809104,-1.2316874,0.46708552,-1.5287341,0.20234641,-0.76741604,0.38667638,-1.1107705,-1.1598168,0.81767321,-0.69440544,-1.9221609,0.59611016,0.88184696,-0.80861363,-0.44682393,-0.97675574,1.2975401,-0.3443989,-0.4372819,-0.29466137,0.81851662,-0.52555563,-0.62134702,-1.1133823,1.0263405,0.20542815,-1.1758624,0.22391362,-0.488505,1,0.443414,0,0.89631692,4.2834679,-58.309836,-66.980809,10.77719,15.342905,6.6467092,12.701612,-38.09786,-22.809948,19.581128,-26.561478,-32.084639,-11.312874,-9.6790867,-17.263541,-36.572572,6.7479389,7.3551529,1.1118396,-10.507293,-7.415735,-5.61305,-6.8112936,-3.5026571,-4.8262445,1.2802255,-11.892346,6.1766133,-4.4450249,4.2743416,-3.1895316,3.5311678,-4.6260717,2.4960714,-5.6385449,-1.982681,4.2834679,-58.309836,-66.980809,10.77719,15.342905,6.6467092,12.701612,-38.09786,-22.809948,19.581128,-26.561478,-32.084639,-11.312874,-9.6790867,-17.263541,-36.572572,6.7479389,7.3551529,1.1118396,-10.507293,-7.415735,-5.61305,-6.8112936,-3.5026571,-4.8262445,1.2802255,-11.892346,6.1766133,-4.4450249,4.2743416,-3.1895316,3.5311678,-4.6260717,2.4960714,-5.6385449,-1.982681,-23.504696,270.20175,1,0.443414,0.443414,1,0.443414
-904.54638,0.9726869,0.094803007,6,63,0,919.08756,13.929547,324.63532,27.094651,34.25339,6.3760875,0.4061426,0.51034811,-1.7654972,-0.74623474,-1.6298329,-0.13912453,-0.053148739,-1.2584925,0.70820648,-1.6170749,-0.032292735,-0.86468407,0.35362004,-0.87077793,-1.0712814,1.0135281,-0.56725573,-1.8711662,0.78352871,0.45575394,-0.98362859,-0.13989222,-0.90886096,1.4743193,-0.62968788,-0.57434962,-0.21907796,0.52398002,0.45060005,-0.59081243,-1.3005895,1.1149566,-0.22521173,-1.0925339,0.037661562,-0.53873047,1,0.4503901,0,0.89283187,13.911761,-60.474263,-55.827301,-1.8205245,24.258473,-1.1061357,12.112685,-36.695021,-19.430432,26.838514,-33.692614,-31.131569,-21.568945,-7.5041627,15.434579,-44.549598,-7.7142652,1.2900362,4.0716271,-9.3181712,-5.4724391,-7.3169423,-7.1718666,-5.015187,-3.941642,2.6933592,-12.28113,4.8445846,-3.6210873,5.7829664,-5.0779341,2.3537679,-2.0693615,2.6122586,-6.8662954,-2.9587172,13.911761,-60.474263,-55.827301,-1.8205245,24.258473,-1.1061357,12.112685,-36.695021,-19.430432,26.838514,-33.692614,-31.131569,-21.568945,-7.5041627,15.434579,-44.549598,-7.7142652,1.2900362,4.0716271,-9.3181712,-5.4724391,-7.3169423,-7.1718666,-5.015187,-3.941642,2.6933592,-12.28113,4.8445846,-3.6210873,5.7829664,-5.0779341,2.3537679,-2.0693615,2.6122586,-6.8662954,-2.9587172,-23.587333,261.95236,1,0.4503901,0.4503901,1,0.4503901
-904.54741,0.99042854,0.094803007,6,63,0,923.49498,11.777391,304.53316,25.766998,18.136625,6.9996603,0.65218988,0.82997258,-2.5420767,-0.81414466,-2.0025884,-0.6314052,1.6740975,-1.2571376,1.0575327,-0.44410803,0.34999468,-0.25969955,-0.16672901,0.52036297,0.46647049,-0.42354278,0.97004774,-2.2500731,1.7195402,0.66550593,-0.50627361,-0.60216764,-0.44709303,0.8046754,0.48070535,-0.87387315,1.0063342,0.21597498,0.18520355,0.30827515,-2.1687847,1.07737,-0.083895166,-0.4836198,0.0077906548,0.27975929,1,0.074887653,0,0.99719198,11.828524,-46.104692,-36.320196,30.362479,19.180075,6.3477225,-3.0239016,8.4602006,17.593392,31.186656,-9.1820947,-8.1087588,8.7183729,18.251506,3.3589675,-39.334435,-1.5215752,0.14129619,6.135083,-7.0152603,-5.4569446,-7.8972846,-2.5455302,-1.6292411,3.5447388,-2.7118125,-15.197034,5.5465973,-4.4685158,5.3822775,-5.847659,2.0350149,2.2488436,6.3831971,-3.4196455,1.956805,11.828524,-46.104692,-36.320196,30.362479,19.180075,6.3477225,-3.0239016,8.4602006,17.593392,31.186656,-9.1820947,-8.1087588,8.7183729,18.251506,3.3589675,-39.334435,-1.5215752,0.14129619,6.135083,-7.0152603,-5.4569446,-7.8972846,-2.5455302,-1.6292411,3.5447388,-2.7118125,-15.197034,5.5465973,-4.4685158,5.3822775,-5.847659,2.0350149,2.2488436,6.3831971,-3.4196455,1.956805,-22.969772,251.5349,1,0.074887653,0.074887653,1,0.074887653
-910.2006,0.91870502,0.094803007,5,63,0,929.51175,11.870703,304.67655,25.941175,15.948633,7.0366487,0.40355952,0.78683689,-2.8747264,-0.72689856,-2.4807071,-0.74638705,1.8379995,-1.565522,0.85096669,-0.72246816,0.54334135,-0.22082415,-0.03573419,0.38189949,-0.052203063,-0.52927563,2.0656883,-2.7101486,1.7859941,0.76573484,-0.90867657,-0.40573343,-0.45796057,0.84073667,0.43619363,-0.82167056,1.0746526,0.32781349,-0.005398832,-0.046130549,-2.4312142,1.3185613,-0.25850723,-0.3226146,0.11212503,0.27329507,1,0.099615537,0,0.995026,6.4362224,-45.847955,-39.563886,29.313578,13.571755,8.6655515,-0.56991147,-0.83256746,32.944903,28.484164,-14.492149,-7.3038448,6.9566919,17.13924,-0.086103988,-38.774542,-4.1228368,1.7882409,5.7920342,-7.1045551,-6.964815,-9.6728712,-4.4619748,-1.1652728,2.6488778,-3.7423942,-17.527543,6.6133158,-3.4777483,5.5655308,-5.4472943,3.0485229,-0.32677425,7.5279198,-2.4400372,1.9921111,6.4362224,-45.847955,-39.563886,29.313578,13.571755,8.6655515,-0.56991147,-0.83256746,32.944903,28.484164,-14.492149,-7.3038448,6.9566919,17.13924,-0.086103988,-38.774542,-4.1228368,1.7882409,5.7920342,-7.1045551,-6.964815,-9.6728712,-4.4619748,-1.1652728,2.6488778,-3.7423942,-17.527543,6.6133158,-3.4777483,5.5655308,-5.4472943,3.0485229,-0.32677425,7.5279198,-2.4400372,1.9921111,-22.935877,251.25839,1,0.099615537,0.099615537,1,0.099615537
