# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:19:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa43fc8d.json
# init = 2 (Default)
# random
#   seed = 2129199876
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240919-1-36d616.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240919-1-1e4d65.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-805.30873,0.92511469,0.80476788,3,7,0,807.4776,12.740203,302.65543,49.287937,-14.832553,245.32451
-804.55953,0.90895482,0.80476788,2,3,0,806.63483,10.467447,301.66217,50.289098,-14.823059,254.55866
-804.67574,0.99341314,0.80476788,3,7,0,804.86895,11.484002,304.29737,45.646938,-14.743398,252.61936
-804.6685,0.98586567,0.80476788,3,7,0,805.19962,10.082157,305.22376,45.730987,-14.728724,259.85405
-807.32657,0.74012198,0.80476788,3,7,0,807.68796,12.923916,301.40379,54.104372,-14.931247,243.24616
-806.0408,1,0.80476788,2,3,0,807.81702,11.496293,299.6238,52.921738,-14.888134,247.89048
-805.49766,0.96567584,0.80476788,2,3,0,807.01325,9.8922451,302.39791,52.552468,-14.861969,257.88281
-805.22992,0.96966291,0.80476788,2,7,0,807.17393,10.148665,307.83981,50.768209,-14.831925,262.17082
-807.65755,0.81380086,0.80476788,3,7,0,808.58561,14.12127,299.90237,48.062266,-14.828297,236.35665
-809.40049,0.91419014,0.80476788,2,3,0,811.64796,12.955361,294.47223,54.271623,-14.936473,236.17311
-810.84642,0.83269283,0.80476788,3,7,0,814.57679,8.6982784,314.42056,44.427429,-14.697247,275.27831
-805.93137,1,0.80476788,2,3,0,810.60958,10.657781,310.34897,46.37214,-14.75217,262.38896
-805.43989,0.99910684,0.80476788,3,7,0,806.79181,10.542629,301.34913,52.53652,-14.868837,253.9073
-807.62594,0.76091794,0.80476788,2,3,0,809.22407,12.945976,298.71757,53.746436,-14.924389,240.46067
-805.55903,0.99475544,0.80476788,2,3,0,808.31221,12.999664,302.37729,48.251879,-14.815472,243.8788
-806.90731,0.91876439,0.80476788,2,3,0,807.33872,7.7262627,299.75681,48.328573,-14.756006,264.98862
-808.83982,0.89356057,0.80476788,3,7,0,810.66167,8.2935858,305.61657,56.240075,-14.92086,268.29543
-806.92806,0.95870417,0.80476788,2,7,0,810.89535,7.5623529,305.68181,49.692345,-14.7835,271.65122
-805.20678,1,0.80476788,2,3,0,807.59341,11.350744,307.09997,45.303136,-14.736428,256.02162
-805.43176,0.93012832,0.80476788,3,7,0,807.18551,10.253483,308.03832,51.306458,-14.844035,261.89765
-805.31227,0.96284962,0.80476788,3,7,0,806.72228,11.715255,299.16042,46.008468,-14.752721,246.44177
-805.33364,0.90717584,0.80476788,3,7,0,806.67082,11.935141,299.05503,46.56692,-14.766788,245.3469
-806.86904,0.90134039,0.80476788,2,3,0,807.72122,11.67719,294.63145,48.414622,-14.801755,242.08409
-806.54852,0.98345608,0.80476788,3,7,0,808.50368,8.1566419,308.16044,49.009163,-14.776742,271.45555
-805.0115,0.98004193,0.80476788,2,3,0,807.54057,12.111707,306.46897,49.247169,-14.8248,251.96629
-806.52204,0.6619047,0.80476788,2,3,0,811.00615,8.8327074,305.30259,43.986973,-14.680756,265.55541
-807.53437,0.84677618,0.80476788,3,7,0,810.02207,12.128306,301.66496,55.458196,-14.94729,247.08758
-805.38718,0.95154216,0.80476788,3,7,0,808.79938,10.001242,309.1004,46.988605,-14.75575,264.09481
-805.64652,0.87675135,0.80476788,3,7,0,807.11605,10.508165,306.40567,43.942108,-14.698507,259.11893
-807.78071,0.82387478,0.80476788,2,3,0,808.57407,8.5085505,305.45638,42.99446,-14.657865,267.1679
-807.06224,1,0.80476788,1,1,0,808.0788,8.6800216,304.60162,43.418053,-14.667545,265.54152
-805.72244,1,0.80476788,1,1,0,806.90231,9.378859,303.61299,44.154516,-14.688879,261.40813
-805.22349,0.98753181,0.80476788,3,7,0,806.76516,9.2126018,300.01764,49.719174,-14.797802,258.56094
-805.08831,1,0.80476788,3,7,0,805.57549,12.099108,306.06486,46.299897,-14.765432,251.61888
-808.18727,0.70161991,0.80476788,2,3,0,809.34947,14.571058,302.98826,50.642341,-14.887514,237.41851
-808.50011,0.84079886,0.80476788,2,3,0,811.93819,7.5046057,310.69846,50.156315,-14.796405,276.92773
-807.32595,1,0.80476788,2,3,0,808.52138,7.9475412,309.00048,50.819007,-14.811789,273.23655
-807.0257,0.95436061,0.80476788,2,3,0,809.09361,9.6100882,312.20651,50.32488,-14.821523,268.96112
-807.40704,0.88193271,0.80476788,3,7,0,809.57508,11.333376,297.01388,43.460002,-14.697272,246.01369
-804.32064,1,0.80476788,3,7,0,807.08807,11.149723,301.85999,49.047031,-14.806446,251.68623
-804.54244,0.97313073,0.80476788,2,3,0,804.71875,11.67067,302.10963,46.657324,-14.765306,249.59162
-806.22156,0.67803299,0.80476788,3,7,0,809.80819,9.7177653,310.0965,51.145325,-14.836735,266.36656
-805.65406,1,0.80476788,2,3,0,806.70511,8.9691013,307.99075,49.489772,-14.793947,267.62979
-804.45922,1,0.80476788,2,3,0,805.66331,10.438751,306.3498,48.964584,-14.798113,259.37541
-804.58541,0.85499914,0.80476788,2,3,0,806.57886,10.954308,301.10956,45.961889,-14.742232,251.81517
-805.16951,0.90683638,0.80476788,2,3,0,805.75713,10.007125,300.72413,44.948044,-14.710889,255.69207
-805.46637,0.98689215,0.80476788,2,3,0,805.89678,9.5688628,298.77353,46.155251,-14.730316,255.71365
-805.52539,0.95271174,0.80476788,3,7,0,806.95717,12.820427,302.85168,50.111959,-14.850226,245.15976
-806.14159,0.9738906,0.80476788,3,7,0,806.76909,12.491459,299.95239,51.990788,-14.88277,243.74082
-804.47059,1,0.80476788,2,3,0,806.07846,10.815086,300.25945,48.663129,-14.794515,251.59156
-805.47588,0.87917693,0.80476788,3,7,0,806.56273,11.476994,308.60922,46.014463,-14.753441,256.96274
-804.75402,0.97234744,0.80476788,2,3,0,805.92673,10.520711,301.4822,50.884057,-14.83555,254.139
-807.06625,0.66035471,0.80476788,2,3,0,809.06316,13.216349,308.74674,51.262588,-14.882385,249.27317
-805.89429,1,0.80476788,2,3,0,807.40189,11.900139,307.13436,52.279718,-14.883081,253.58373
-806.91779,0.95214162,0.80476788,2,3,0,807.42841,12.315053,304.5442,54.383187,-14.92922,249.12646
-806.54451,1,0.80476788,2,3,0,807.24705,12.199568,306.35192,53.532477,-14.911618,251.45386
-804.73762,1,0.80476788,2,3,0,806.63571,10.599422,307.45444,49.369616,-14.808854,259.75704
-804.16414,0.93037276,0.80476788,1,3,0,805.68726,10.613712,303.28395,47.010921,-14.759609,255.52225
-805.51414,0.81012401,0.80476788,2,3,0,806.57076,10.525927,308.78221,45.615634,-14.73399,261.41553
-804.59502,1,0.80476788,2,3,0,805.61159,10.939071,307.24566,47.84084,-14.782189,258.01984
-804.36808,0.88270291,0.80476788,2,3,0,805.96514,11.297678,302.26762,46.627644,-14.759987,251.42807
-806.08247,0.78704621,0.80476788,2,3,0,806.55387,8.3694573,305.16908,51.100928,-14.818538,267.50652
-804.68323,0.89202883,0.80476788,2,3,0,808.00057,10.080364,299.95682,49.150419,-14.795728,254.59518
-804.24967,0.88348493,0.80476788,3,7,0,806.48409,11.292115,304.11992,47.225968,-14.772476,253.3054
-804.6593,0.96025723,0.80476788,3,7,0,804.75376,11.2054,303.71303,45.335405,-14.733421,253.28873
-805.73343,0.81628413,0.80476788,2,3,0,806.75148,8.5742155,303.94944,50.921743,-14.816325,265.36547
-807.09077,0.8403671,0.80476788,2,3,0,808.44304,13.529498,307.51798,51.109641,-14.882979,246.63524
-807.15703,0.86972571,0.80476788,3,7,0,810.25917,7.6705131,299.26799,47.946459,-14.747911,264.75068
-807.93705,0.96495527,0.80476788,3,7,0,809.97782,9.151953,294.73899,52.588781,-14.85596,253.55521
-807.11509,0.95708769,0.80476788,2,3,0,809.45025,8.8667271,298.99607,53.602135,-14.872038,259.0958
-807.6116,0.94047238,0.80476788,1,1,0,807.87262,8.842056,299.70349,54.717125,-14.894049,259.91424
-805.25142,0.9315724,0.80476788,3,7,0,809.54545,12.17607,299.36934,48.812498,-14.814902,244.57702
-804.3901,0.99819572,0.80476788,3,7,0,805.34674,10.807164,303.44227,50.047138,-14.822689,254.81003
-806.51055,0.8108692,0.80476788,2,3,0,806.66902,13.340463,304.93357,51.36567,-14.883669,244.90148
-804.96265,0.99712448,0.80476788,3,7,0,806.87467,10.88812,308.42796,48.957721,-14.804835,259.43143
-804.72991,0.80132018,0.80476788,2,7,0,807.40127,10.930004,302.80922,45.048404,-14.724,253.62421
-804.63624,0.84823133,0.80476788,2,3,0,806.57504,11.144914,300.2944,49.583186,-14.816941,250.14228
-804.54563,0.99636671,0.80476788,3,7,0,805.01035,9.5656597,305.01549,47.633253,-14.761025,261.97002
-804.54667,0.87471963,0.80476788,3,7,0,806.46409,11.831229,304.30701,49.083394,-14.816629,251.06648
-804.7921,0.97182952,0.80476788,3,7,0,805.1041,12.06563,303.64131,46.430765,-14.766423,249.34598
-804.53549,0.97835369,0.80476788,2,3,0,805.20589,11.931664,303.13088,48.548358,-14.806816,249.43839
-806.20126,0.84309622,0.80476788,2,3,0,806.51003,8.3534575,299.23958,49.485757,-14.784778,261.64902
-807.46663,0.88919171,0.80476788,2,3,0,808.87196,13.256398,296.37255,48.294305,-14.820441,236.71876
-804.55643,1,0.80476788,3,7,0,807.26211,9.9365771,300.50086,48.389144,-14.778916,255.78626
-805.16595,0.9281962,0.80476788,2,3,0,805.6078,8.7497637,302.40377,48.104608,-14.761181,263.02983
-804.89783,0.99932287,0.80476788,3,7,0,805.24535,9.0771088,302.2021,47.472835,-14.751741,261.35511
-805.12823,0.92715042,0.80476788,2,3,0,806.03355,9.7302533,300.03351,45.770152,-14.72427,256.24737
-805.34659,0.89991162,0.80476788,3,7,0,806.92855,11.736874,298.18274,47.409081,-14.781145,245.36681
-806.37631,0.88162203,0.80476788,2,7,0,807.54502,13.395444,301.45689,46.811557,-14.792293,241.17739
-806.25792,1,0.80476788,3,7,0,807.15787,7.9017345,303.82521,49.556097,-14.782809,268.26741
-804.60868,0.97128105,0.80476788,3,7,0,806.58203,9.47339,302.38055,47.122449,-14.748858,259.75029
-808.2392,0.6951272,0.80476788,2,3,0,808.70018,12.331711,293.31574,50.810009,-14.859186,237.82304
-808.14076,0.95027354,0.80476788,2,3,0,810.32826,10.744195,292.86711,51.874185,-14.860427,244.51824
-805.44372,0.99873689,0.80476788,2,3,0,808.325,10.11939,297.36671,49.160003,-14.796704,251.82946
-806.10657,0.90657498,0.80476788,3,7,0,807.18976,11.365608,303.39713,53.840497,-14.90542,252.2519
-805.00755,0.91035315,0.80476788,2,3,0,808.06729,12.482071,302.43925,47.696655,-14.797055,246.26993
-804.23003,0.85854026,0.80476788,3,7,0,806.82434,10.540455,302.69718,46.719133,-14.752737,255.26514
-805.71072,0.85768644,0.80476788,2,3,0,805.96031,9.2617166,299.08687,45.815144,-14.720267,257.40915
-804.40593,1,0.80476788,2,3,0,805.67632,11.105238,300.88827,48.779056,-14.800403,250.9147
-804.35254,0.89077478,0.80476788,1,3,0,805.88487,10.512081,306.12772,47.819193,-14.77592,258.82336
-804.97962,0.93550434,0.80476788,2,3,0,805.36832,11.36786,299.03498,46.825711,-14.764622,247.87961
-805.6679,0.94686482,0.80476788,2,7,0,806.24067,11.926959,298.87554,51.094868,-14.857257,245.20423
-806.84304,0.77113363,0.80476788,2,3,0,809.77231,9.6044361,294.78134,48.892208,-14.786721,251.56137
-807.05701,0.90626601,0.80476788,3,7,0,809.52548,13.170647,307.14018,52.529716,-14.905781,247.87226
-809.17794,0.88787108,0.80476788,2,3,0,811.09767,9.2205394,295.86264,42.895262,-14.662261,254.37021
-804.86463,1,0.80476788,2,3,0,809.05623,11.659846,307.35297,48.616854,-14.806837,254.88367
-807.79808,0.7832683,0.80476788,2,3,0,808.37079,7.1492736,301.50985,47.131534,-14.727408,269.33812
-804.41588,1,0.80476788,2,3,0,807.3955,10.55918,303.81833,50.124296,-14.821425,256.30202
-804.14442,1,0.80476788,2,3,0,804.4118,10.729957,302.58797,48.354589,-14.787657,254.30316
-804.74153,0.94082182,0.80476788,2,3,0,804.76012,9.6522516,301.61778,49.96926,-14.807543,258.18265
-804.2544,0.94093665,0.80476788,2,3,0,805.51807,10.200316,303.89782,46.892538,-14.752682,257.9964
-804.8804,0.88185616,0.80476788,2,3,0,805.58549,12.235108,301.38056,48.283802,-14.805204,246.32257
-804.13129,0.93552858,0.80476788,1,3,0,805.72313,10.436581,303.79621,48.054905,-14.778599,256.83159
-804.40207,0.97281288,0.80476788,2,3,0,804.43118,10.156571,301.74225,49.344299,-14.800614,256.03769
-804.75697,0.89145883,0.80476788,3,7,0,806.03437,9.7731537,299.90446,48.463068,-14.778593,255.92527
-804.55904,0.91676812,0.80476788,3,7,0,806.21167,11.784956,305.44113,48.358388,-14.802074,252.40883
-806.15626,0.85338436,0.80476788,2,3,0,806.50292,12.573899,301.76699,52.476819,-14.893795,245.18445
-806.88345,0.80344326,0.80476788,2,7,0,810.69249,12.299449,311.52305,48.513012,-14.817209,256.17553
-805.73141,1,0.80476788,1,1,0,806.74566,11.985635,309.47833,48.747206,-14.815512,255.54297
-804.46216,1,0.80476788,2,3,0,805.73841,10.001091,305.76722,48.870536,-14.790909,260.76232
-804.59052,0.97311477,0.80476788,2,3,0,804.91466,9.395132,303.74231,47.493342,-14.755873,261.46421
-804.18045,1,0.80476788,2,3,0,804.5947,10.63239,304.92922,47.828089,-14.776849,257.08347
-804.57183,0.97334261,0.80476788,3,7,0,804.65307,10.753694,299.77289,47.465351,-14.769823,251.38127
-804.33812,1,0.80476788,2,7,0,804.66067,11.047629,305.5145,48.926635,-14.804126,255.80017
-804.22289,0.97838186,0.80476788,3,7,0,804.79026,10.340544,302.12215,47.350697,-14.762911,255.5897
-804.95863,0.63937372,0.80476788,2,3,0,809.08324,9.8708007,298.9687,47.747556,-14.765401,254.5501
-807.53217,0.66962054,0.80476788,2,3,0,808.72888,13.407448,305.86052,53.439291,-14.926637,245.527
-805.11646,0.97323923,0.80476788,2,3,0,808.60149,10.248165,305.02823,44.515761,-14.706194,258.91149
-805.23552,0.9616838,0.80476788,3,7,0,806.22125,10.981435,302.40722,52.267342,-14.8689,252.99077
-806.59567,0.91283754,0.80476788,3,7,0,807.04721,10.350284,298.56991,53.7363,-14.890612,251.99363
-805.74096,0.98801606,0.80476788,3,15,0,807.68556,10.874131,307.40219,44.204802,-14.708796,258.4686
-804.92186,1,0.80476788,2,3,0,805.70141,10.586617,305.42022,44.883944,-14.71768,257.78044
-805.86888,0.88526424,0.80476788,2,3,0,806.70153,12.508437,298.35858,49.33816,-14.830088,242.07062
-804.28305,1,0.80476788,3,7,0,805.71339,10.337165,301.74162,48.783035,-14.791445,255.22438
-805.52804,0.88722724,0.80476788,3,7,0,806.09663,11.606825,308.66631,46.117233,-14.757211,256.43559
-805.61844,1,0.80476788,3,7,0,806.16857,10.055109,297.68228,50.596841,-14.824643,252.43429
-806.82403,0.94188701,0.80476788,2,3,0,806.93023,9.5547554,295.10788,50.196557,-14.812114,252.11148
-808.05012,0.84781376,0.80476788,2,3,0,809.91836,7.0923994,299.83692,50.434045,-14.792895,267.92113
-809.01518,0.90293595,0.80476788,2,3,0,811.3514,7.1803129,303.99118,54.532806,-14.876363,271.67977
-807.86516,0.95680423,0.80476788,2,3,0,810.99099,8.4748828,309.19559,53.728833,-14.874974,271.05861
-805.15097,0.99073515,0.80476788,2,3,0,808.24642,9.9454322,305.85388,51.489192,-14.842716,261.09943
-804.65429,0.99929012,0.80476788,3,7,0,805.55244,12.010486,303.13068,46.944359,-14.775785,249.08349
-804.75769,0.99184711,0.80476788,3,7,0,805.23799,9.3387414,304.67299,49.362914,-14.793069,262.64866
-806.29515,0.84940322,0.80476788,2,3,0,807.31531,8.9914522,309.98719,47.906529,-14.7643,269.52566
-805.11617,1,0.80476788,3,7,0,806.67427,9.3657544,306.87313,49.738291,-14.802127,264.72723
-805.08055,0.99973328,0.80476788,3,7,0,805.65232,9.0885675,301.38227,49.657708,-14.795407,260.48371
-808.21917,0.73708996,0.80476788,2,3,0,809.14035,6.8136588,304.32237,47.886283,-14.74072,273.66091
-805.0041,0.90315033,0.80476788,2,3,0,809.45209,9.5819843,305.31837,50.789685,-14.824484,262.19944
-805.9816,0.91985732,0.80476788,2,7,0,806.7078,11.722456,303.59044,53.38357,-14.900926,250.83938
-805.25913,0.97855161,0.80476788,2,3,0,806.70942,10.384029,299.73034,45.013623,-14.716448,253.00221
-806.56572,0.87913686,0.80476788,2,3,0,807.07023,11.652139,304.20537,54.419263,-14.920966,251.77074
-804.72343,1,0.80476788,3,7,0,806.3983,11.287209,302.77371,50.863649,-14.844704,251.98127
-805.90295,0.90239016,0.80476788,3,7,0,806.61652,12.350251,300.59648,44.899361,-14.739011,245.02035
-807.26032,0.77518952,0.80476788,2,7,0,810.07662,12.178841,305.73114,54.916861,-14.938649,250.92635
-806.19921,0.98788836,0.80476788,3,7,0,808.88485,10.598684,296.02804,46.366605,-14.746795,248.33397
-804.68806,0.97835369,0.80476788,2,3,0,806.93122,11.666073,305.13457,49.981835,-14.832832,252.63724
-804.7574,0.91013851,0.80476788,3,7,0,806.01666,10.735374,303.58694,44.920257,-14.719343,255.27776
-804.8752,0.99348303,0.80476788,3,7,0,805.30518,11.3275,301.06761,50.82761,-14.844161,250.09386
-805.06853,0.97978015,0.80476788,2,7,0,805.794,11.42029,308.46633,47.93718,-14.791052,257.07502
-804.47921,0.78056951,0.80476788,2,3,0,807.86448,9.9377658,305.60594,47.036725,-14.75344,260.88599
-805.2041,0.92539412,0.80476788,2,3,0,805.43266,12.507887,301.54579,49.502147,-14.833345,245.2603
-804.29994,0.98421456,0.80476788,2,3,0,805.60942,11.332827,304.39011,48.888303,-14.806349,253.39239
-804.13744,0.86590463,0.80476788,3,7,0,805.79157,10.388264,303.15116,47.798996,-14.772697,256.40397
-804.51504,0.79205288,0.80476788,3,7,0,807.02148,11.348092,305.16197,49.768266,-14.824509,254.09556
-804.71635,0.83813324,0.80476788,1,3,0,806.60095,9.6544261,303.86604,45.910254,-14.727002,260.42112
-805.12626,0.95247742,0.80476788,3,7,0,805.83056,10.814183,297.86405,48.329131,-14.788049,249.20022
-805.60895,0.95682273,0.80476788,3,7,0,806.17055,9.6707532,309.39742,49.43645,-14.80137,265.87903
-806.22223,0.96652949,0.80476788,3,7,0,806.83875,11.553288,298.75628,44.183075,-14.714161,246.76649
-805.16526,1,0.80476788,2,3,0,806.49364,10.537583,307.60881,50.957424,-14.84,260.18969
-805.06219,0.98894619,0.80476788,2,3,0,805.77124,9.5804485,307.80767,48.117391,-14.772655,264.69565
-806.10025,0.92481302,0.80476788,2,3,0,806.71725,12.096309,310.1849,48.151964,-14.805783,255.75151
-805.48068,0.87435291,0.80476788,2,7,0,808.43196,10.221909,298.11888,45.874028,-14.731974,252.1203
-804.43283,1,0.80476788,2,3,0,805.62228,11.717037,304.61394,48.236067,-14.798325,251.88727
-804.60151,0.90201702,0.80476788,3,7,0,805.76882,9.4044266,302.73564,48.678418,-14.779345,260.41572
-804.54284,0.89249467,0.80476788,2,3,0,806.03181,10.559263,299.82393,47.936244,-14.776937,252.30724
-805.17231,0.865569,0.80476788,2,7,0,806.17244,11.261219,301.08494,51.704335,-14.860866,250.40945
-806.86507,0.70679585,0.80476788,2,3,0,809.16122,13.621759,300.12375,47.302324,-14.805399,238.82583
-807.58054,0.9589772,0.80476788,3,7,0,808.962,7.7171965,309.35023,49.435046,-14.782426,274.62284
-806.14755,1,0.80476788,2,3,0,807.73488,9.1199663,309.93403,49.075218,-14.788914,268.89418
-804.52356,1,0.80476788,2,3,0,806.46481,10.249751,300.38301,48.944784,-14.793536,254.25913
-805.2889,0.79598076,0.80476788,2,3,0,806.82599,9.0002513,304.47055,50.660411,-14.815478,263.96941
-807.41908,0.8473764,0.80476788,2,3,0,808.10035,12.865734,298.01304,44.70669,-14.742558,240.11724
-805.0855,1,0.80476788,2,3,0,807.9327,10.291912,308.55207,49.370063,-14.806172,262.23847
-804.63017,0.78121678,0.80476788,2,3,0,807.96549,10.80589,304.91771,45.420038,-14.730748,256.2912
-805.60176,0.87638265,0.80476788,2,3,0,806.14106,12.944878,301.88375,49.393493,-14.837409,243.6318
-804.67225,1,0.80476788,2,3,0,805.67168,12.085532,303.95606,48.869749,-14.81559,249.57117
-806.34271,0.88616761,0.80476788,2,3,0,806.63981,9.1573348,305.71542,43.828445,-14.681057,264.50741
-804.84561,1,0.80476788,2,3,0,806.88125,11.745114,305.61012,45.996144,-14.754402,252.75711
-804.16022,1,0.80476788,3,7,0,804.83463,11.04914,304.22105,47.787547,-14.780734,254.49992
-806.051,0.71119121,0.80476788,2,3,0,807.38931,13.259144,300.97402,48.547325,-14.824931,241.30787
-804.78329,0.99472371,0.80476788,2,7,0,806.46525,11.372389,306.83796,49.773699,-14.82593,255.66221
-804.76964,0.97232592,0.80476788,2,7,0,805.45525,9.8368769,299.78276,48.707984,-14.784188,255.51681
-804.46181,0.98883492,0.80476788,2,3,0,804.97773,10.198678,300.49904,47.849905,-14.771063,254.60499
-805.03531,0.94668994,0.80476788,3,7,0,805.22756,12.184854,305.58042,49.890154,-14.838111,250.74858
-804.44924,0.99607183,0.80476788,2,7,0,805.28956,11.486028,302.46088,46.51702,-14.760205,250.77376
-806.7945,0.57426352,0.80476788,2,3,0,809.49068,13.232313,301.99813,52.485642,-14.903455,242.45272
-808.29991,0.92828264,0.80476788,2,3,0,809.04817,12.564179,299.99372,55.849896,-14.960965,243.45492
-805.97728,1,0.80476788,2,3,0,808.01307,9.355052,303.72713,43.804548,-14.681674,261.6294
-805.13743,0.98947843,0.80476788,3,7,0,807.15053,11.569949,308.43883,47.683707,-14.787871,256.37406
-806.12176,0.83398386,0.80476788,2,7,0,807.98666,12.331025,299.37457,51.951987,-14.879801,243.88496
-806.17345,0.99890745,0.80476788,3,7,0,807.53428,11.920126,296.2647,48.759703,-14.811098,242.62414
-806.79585,0.86736476,0.80476788,3,7,0,808.55789,8.7707912,310.70592,49.123491,-14.787205,271.23736
-805.62284,1,0.80476788,3,7,0,806.90853,10.059022,309.86891,49.43092,-14.805969,264.60332
-805.51252,0.96714952,0.80476788,2,7,0,806.72493,8.6012106,304.28864,50.114057,-14.800569,265.58319
-807.4797,0.84928059,0.80476788,3,7,0,808.70983,12.346782,302.18181,42.45502,-14.690297,246.62129
-805.60745,0.80131645,0.80476788,2,3,0,810.26516,12.44884,300.69068,45.759946,-14.757587,244.6709
-807.41764,0.72286491,0.80476788,3,7,0,810.85045,12.802296,296.95032,52.428669,-14.896361,239.33998
-807.44337,0.82821492,0.80476788,2,7,0,811.5852,13.290412,298.68664,45.306654,-14.760618,238.87978
-805.35578,1,0.80476788,2,3,0,807.90557,9.4656881,307.07087,50.809501,-14.824735,264.47528
