# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:21:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmpobtKPD/standata-f68061126b7f.json
# init = 2 (Default)
# random
#   seed = 664924691
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240921-1-59645e.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240921-1-7a7465.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-805.58871,0.88357801,0.76357492,2,3,0,807.84374,11.192334,298.06576,51.8596,-14.86324,247.70026
-808.83632,0.8435428,0.76357492,2,3,0,809.32209,13.409135,294.92277,44.576816,-14.748984,234.58166
-808.43305,0.9999411,0.76357492,3,7,0,810.5847,7.6427373,297.16309,42.977092,-14.648663,262.77077
-804.87728,1,0.76357492,2,3,0,808.18575,9.3561074,294.38214,49.489765,-14.796272,252.27966
-805.31451,0.94533957,0.76357492,2,3,0,805.80496,10.902701,301.55155,48.630378,-14.795034,252.4894
-805.40927,0.95155423,0.76357492,3,7,0,806.57235,8.9589038,292.37577,48.422761,-14.772219,252.0607
-805.90094,0.89422298,0.76357492,3,7,0,807.51061,10.673115,301.81479,45.399038,-14.727699,253.78577
-805.15765,0.9248024,0.76357492,2,3,0,806.86727,9.9191078,299.7269,45.543815,-14.721808,255.09091
-805.49279,0.9724918,0.76357492,3,7,0,805.83985,9.9285928,296.56601,52.352609,-14.858674,251.88734
-805.9307,0.95853272,0.76357492,2,3,0,806.69754,12.170169,296.02585,46.137105,-14.762084,241.26008
-806.60418,0.73412406,0.76357492,3,7,0,810.13221,10.593656,288.75427,48.131804,-14.787575,241.08281
-806.8109,0.95737806,0.76357492,1,1,0,807.07261,10.602126,288.46747,47.672478,-14.778814,240.7579
-807.15155,0.79978977,0.76357492,2,3,0,809.98356,9.5891849,289.16681,45.350165,-14.720224,246.01547
-804.9121,1,0.76357492,2,3,0,807.1443,9.1741198,294.80293,49.585155,-14.796079,253.51939
-807.37133,0.76079469,0.76357492,2,3,0,807.86841,9.4108672,304.3048,52.95942,-14.865585,261.9559
-807.16679,0.98925821,0.76357492,2,7,0,808.08778,8.7792041,301.75441,53.687959,-14.873,262.248
-805.97124,0.97422268,0.76357492,2,7,0,808.95651,10.866204,300.3812,44.520129,-14.712274,251.48328
-807.41455,0.84782359,0.76357492,3,7,0,808.31726,8.9519275,296.65793,42.380894,-14.648965,256.37426
-807.01765,0.87269578,0.76357492,3,7,0,810.6641,8.7101219,299.43237,54.1628,-14.881688,260.23682
-805.58873,0.72841894,0.76357492,1,3,0,813.26154,9.4787735,293.33798,45.119363,-14.710789,250.6835
-807.49834,0.79078575,0.76357492,2,3,0,808.42526,11.465093,295.18716,55.122013,-14.932893,243.59424
-808.39602,0.94726893,0.76357492,2,3,0,810.10353,13.083233,291.53715,52.672163,-14.908387,232.66261
-804.6235,0.98838474,0.76357492,2,7,0,808.02175,10.742911,295.35349,47.460406,-14.770672,247.01039
-804.51639,0.90705877,0.76357492,3,7,0,805.92723,10.298319,298.25299,48.658307,-14.788506,251.91055
-804.82213,0.89355244,0.76357492,1,3,0,805.6857,9.8784882,293.78028,49.296086,-14.798337,249.32709
-807.18262,0.82104642,0.76357492,3,7,0,808.43431,13.200088,294.57038,49.833036,-14.851204,235.16998
-807.06242,0.99839384,0.76357492,3,7,0,808.25401,7.3834319,300.20646,46.551837,-14.717593,266.98102
-805.18924,0.92983892,0.76357492,2,3,0,808.08221,9.0479025,299.66837,50.083843,-14.80343,258.9528
-806.10267,0.9020392,0.76357492,3,7,0,806.81488,9.578833,292.38765,52.38365,-14.857813,249.2829
-809.78874,0.81198163,0.76357492,2,3,0,810.31884,12.669311,305.90353,45.548892,-14.758161,248.89163
-806.06858,1,0.76357492,2,3,0,809.78709,11.536342,300.76847,45.432593,-14.738886,248.85493
-804.73062,1,0.76357492,2,3,0,806.10498,10.8563,299.03268,47.828688,-14.778366,250.17933
-805.10552,0.96592889,0.76357492,2,3,0,805.37439,10.795353,292.73384,47.798199,-14.779616,244.15475
-804.69507,0.94675558,0.76357492,2,3,0,805.822,10.520727,296.38906,49.937383,-14.817159,249.04579
-804.72515,0.96879738,0.76357492,3,7,0,805.1699,9.8189605,296.75754,45.983519,-14.730026,252.57222
-804.49454,0.99864481,0.76357492,2,3,0,804.79423,10.447643,297.08773,47.202189,-14.761376,250.07334
-805.03407,0.78073801,0.76357492,2,3,0,807.11285,9.2404699,300.06438,47.057621,-14.744857,258.48226
-806.08248,0.92807831,0.76357492,2,7,0,806.28889,12.186906,294.38079,50.704183,-14.854442,239.53971
-805.47758,0.98077132,0.76357492,2,7,0,807.09739,8.7257897,293.06805,47.114847,-14.743267,253.802
-806.35446,0.86101136,0.76357492,1,1,0,806.37256,8.2678237,292.21439,46.248384,-14.722242,255.00918
-807.95547,0.92201722,0.76357492,3,7,0,808.48722,11.830946,306.01141,50.213691,-14.84011,252.77215
-806.37059,0.96022307,0.76357492,3,7,0,809.94441,10.874468,291.01713,45.28709,-14.731741,242.08202
-806.52068,0.98846827,0.76357492,3,7,0,806.96248,10.226356,290.48462,45.106539,-14.721025,244.46602
-805.86285,0.92816694,0.76357492,3,7,0,808.62095,12.24475,296.53906,46.620757,-14.772578,241.43769
-806.49663,0.87073147,0.76357492,3,7,0,808.04624,12.157507,298.48681,44.943574,-14.737367,243.77803
-806.52219,0.93235216,0.76357492,3,7,0,808.81475,11.767269,291.74576,45.77066,-14.752014,238.79305
-808.69523,0.70303934,0.76357492,3,7,0,812.7374,8.2086809,302.80518,55.201335,-14.898122,265.86612
-807.19995,1,0.76357492,3,7,0,810.25226,11.277619,291.64861,43.883661,-14.708086,240.89933
-805.17788,0.97155276,0.76357492,2,3,0,808.31452,11.444204,297.95622,46.319716,-14.755632,246.4573
-807.97646,0.65683282,0.76357492,2,3,0,810.04155,13.194662,296.19984,53.100075,-14.915713,236.82386
-804.83273,0.9979858,0.76357492,2,3,0,808.10879,9.8063845,294.11092,46.60337,-14.743494,249.98219
-804.85156,0.99207324,0.76357492,3,7,0,805.33532,9.8924817,300.34439,48.780207,-14.786245,255.82822
-807.37171,0.75035247,0.76357492,2,3,0,808.67612,10.613529,303.6592,53.562122,-14.890761,255.89832
-808.41065,0.91708842,0.76357492,2,3,0,810.01759,12.151373,306.38005,49.076603,-14.821866,251.69887
-807.24598,0.88019327,0.76357492,3,7,0,811.58281,8.5127104,305.07388,49.035158,-14.778517,266.76669
-804.93741,1,0.76357492,2,3,0,807.45174,9.3691338,294.2223,46.614524,-14.738994,252.0612
-805.10549,0.98332087,0.76357492,3,7,0,805.41225,10.993711,299.58346,50.096628,-14.825354,250.11176
-805.38815,0.96820122,0.76357492,3,7,0,805.91139,11.035962,295.8047,51.566102,-14.856132,246.14287
-805.61418,0.96216024,0.76357492,3,7,0,806.35215,10.529321,296.67317,44.110809,-14.70063,249.29123
-806.08373,0.98995001,0.76357492,3,7,0,806.66495,9.2354675,297.14485,53.235544,-14.868772,255.58525
-804.98865,0.84577994,0.76357492,2,3,0,808.44835,8.9979887,298.57154,49.711592,-14.795581,258.08059
-805.70535,0.93804289,0.76357492,3,7,0,806.37781,9.492777,290.96369,47.339428,-14.757202,248.24619
-804.90846,0.99878799,0.76357492,3,7,0,806.10796,11.36509,296.89989,47.17553,-14.772017,245.75698
-807.93671,0.64747243,0.76357492,2,3,0,812.75355,7.8663113,295.45845,43.213309,-14.655942,260.06005
-807.85785,0.99078196,0.76357492,3,7,0,809.24959,12.112047,298.72037,54.948511,-14.936821,244.21616
-807.90355,0.98550827,0.76357492,3,7,0,809.64115,8.5089032,293.4935,42.770597,-14.654019,255.20343
-804.66743,1,0.76357492,2,3,0,807.52536,10.710788,295.87961,49.437074,-14.809592,247.68106
-804.70569,0.90611434,0.76357492,1,3,0,805.97788,9.1894965,298.24114,48.377702,-14.770891,256.88841
-805.46392,0.91648853,0.76357492,2,3,0,805.69468,8.8784116,299.96048,46.046307,-14.720986,260.00763
-805.2194,1,0.76357492,3,7,0,806.03414,11.447397,297.66978,50.369547,-14.836732,246.1565
-804.96148,0.95342715,0.76357492,2,7,0,806.30831,10.60065,300.40044,47.15539,-14.761813,252.69752
-806.46498,0.83918619,0.76357492,2,3,0,807.22701,9.2331461,303.27062,45.78631,-14.71989,261.72146
-807.66391,0.86470352,0.76357492,3,7,0,810.11294,11.450143,289.87493,53.347309,-14.901176,238.34928
-806.14397,0.99117246,0.76357492,2,3,0,808.39885,10.515159,289.62581,48.776141,-14.798599,242.3076
-807.43236,0.72010142,0.76357492,2,3,0,809.55968,9.8897977,291.28617,43.242015,-14.679242,246.78208
-806.9395,1,0.76357492,1,1,0,807.7293,10.189795,291.63626,43.64616,-14.690373,245.78219
-806.18687,0.93783928,0.76357492,3,7,0,809.51134,10.327999,304.0419,49.735498,-14.811054,257.56591
-806.00424,0.99284307,0.76357492,3,7,0,807.51704,9.2909512,291.70545,45.529503,-14.718254,249.89617
-804.81528,0.98306605,0.76357492,2,3,0,806.28894,10.238465,299.75739,49.474154,-14.80399,253.6843
-804.68125,0.97849933,0.76357492,3,7,0,805.29602,10.825088,298.46487,47.318169,-14.76785,249.75197
-806.57296,0.83086801,0.76357492,2,3,0,806.90178,9.5517343,288.8132,48.388077,-14.780973,245.83039
-806.51177,1,0.76357492,3,7,0,807.86339,9.7367847,304.81385,48.122295,-14.772542,260.99832
-805.11161,0.99878474,0.76357492,3,7,0,806.83609,10.975595,297.25142,50.928353,-14.842137,247.86125
-806.38771,0.87151478,0.76357492,2,3,0,807.26002,7.8058456,301.02033,48.139602,-14.752962,265.89402
-807.72152,0.88247279,0.76357492,3,7,0,809.72076,10.417562,305.01267,53.255857,-14.882933,258.13364
-805.33153,0.98273981,0.76357492,2,3,0,808.15923,9.5782838,297.68079,44.695307,-14.701411,254.57851
-805.33153,0.73204643,0.76357492,2,3,0,808.02053,9.5782838,297.68079,44.695307,-14.701411,254.57851
-805.20277,0.97581494,0.76357492,2,7,0,805.94446,9.8584136,292.45238,49.75052,-14.80812,248.08952
-804.91109,0.95789838,0.76357492,3,7,0,806.19277,11.118351,297.80042,49.842157,-14.822029,247.76784
-804.90006,0.99847935,0.76357492,2,3,0,805.02621,10.839347,297.48117,50.370282,-14.829264,248.70411
-806.3287,0.74308134,0.76357492,2,3,0,808.54565,9.8114062,290.58026,51.708623,-14.848357,246.42893
-805.27634,0.99181517,0.76357492,2,3,0,806.74278,8.9389818,294.59094,50.544239,-14.813007,254.36552
-804.67389,0.9999332,0.76357492,3,7,0,805.2307,10.942644,298.1589,47.682029,-14.776601,248.917
-806.53293,0.82873658,0.76357492,3,7,0,806.89603,11.379785,301.74655,44.871227,-14.725789,250.53752
-805.64093,1,0.76357492,3,7,0,806.77418,10.424991,302.10638,46.221345,-14.741294,255.19392
-805.63442,0.99373244,0.76357492,2,7,0,806.48841,10.75818,300.81324,51.387631,-14.848352,252.40143
-804.78179,1,0.76357492,2,3,0,805.74587,11.244468,297.00007,47.675116,-14.780463,246.39996
-806.93269,0.80694126,0.76357492,2,3,0,807.05458,11.800469,295.2402,53.81873,-14.911137,242.13809
-807.10216,0.9215917,0.76357492,2,3,0,808.90403,10.418657,295.71158,42.323761,-14.663967,248.82763
-807.8611,0.94001848,0.76357492,2,7,0,809.00792,9.1889942,293.06097,42.362823,-14.652841,251.71049
-804.6811,1,0.76357492,2,3,0,807.48992,10.01436,299.45518,48.888153,-14.789761,254.39056
-807.64058,0.71440105,0.76357492,2,3,0,807.89111,10.289043,295.3497,55.902758,-14.934218,249.04901
-805.64489,1,0.76357492,2,3,0,808.48123,11.216436,293.55724,51.268852,-14.853614,243.08328
-805.62573,0.95952897,0.76357492,2,3,0,806.51214,11.027698,295.69204,52.142766,-14.867612,246.0674
-807.0936,0.87180748,0.76357492,2,3,0,807.80947,10.045024,294.50996,42.471829,-14.663268,249.30736
-804.73362,0.99596592,0.76357492,2,3,0,807.37657,10.775827,297.47078,46.421859,-14.749535,248.97955
-804.86362,0.99525419,0.76357492,3,7,0,804.95594,11.20832,297.12745,46.809031,-14.762653,246.69002
-806.08729,0.86566298,0.76357492,2,3,0,806.63409,11.643708,293.21669,45.421895,-14.742326,240.82
-807.48506,0.89168959,0.76357492,2,7,0,808.30571,10.337658,303.07384,54.227575,-14.900662,256.55438
-804.63332,0.96190689,0.76357492,2,3,0,808.06572,9.7445626,294.62104,47.473381,-14.759936,250.7705
-805.58487,0.887459,0.76357492,3,7,0,806.02181,9.6216197,292.73285,45.402093,-14.718381,249.43556
-805.50246,0.99471177,0.76357492,3,7,0,806.52984,11.312406,299.44178,51.028327,-14.847945,248.53596
-805.70148,0.9082433,0.76357492,2,3,0,807.30699,10.151585,296.43346,43.896184,-14.69208,250.75133
-806.51285,0.89810553,0.76357492,3,7,0,808.05751,9.8004809,297.74577,54.216291,-14.894208,253.64361
-805.2267,0.9319848,0.76357492,2,3,0,808.4975,8.6663535,299.66556,48.536787,-14.768734,260.66697
-806.64138,0.85582022,0.76357492,2,7,0,807.47946,10.662159,297.11914,42.826339,-14.676366,249.13942
-804.80653,1,0.76357492,2,3,0,806.88407,9.0656305,295.48602,47.297388,-14.748893,254.69068
-805.95022,0.94001144,0.76357492,3,7,0,806.16792,7.8377091,298.3258,49.764306,-14.785822,263.05611
-804.4549,0.87906677,0.76357492,1,3,0,808.26295,10.407929,296.34196,48.301736,-14.783152,249.50628
-804.4549,0.63492745,0.76357492,1,3,0,808.52213,10.407929,296.34196,48.301736,-14.783152,249.50628
-804.84709,0.93733328,0.76357492,3,7,0,805.26734,11.101041,295.86424,49.546578,-14.816517,245.90956
-806.29239,0.85874231,0.76357492,3,7,0,806.81707,9.3356921,298.95847,43.570221,-14.676146,256.94786
-806.95258,0.89889363,0.76357492,3,7,0,808.04012,11.718573,293.43013,53.52134,-14.905144,240.69655
-806.64445,0.98915611,0.76357492,3,7,0,808.22094,9.38887,295.84833,42.938123,-14.664865,253.59842
-805.06172,1,0.76357492,2,3,0,806.94751,11.438834,295.12949,49.232237,-14.814791,243.65473
-805.44358,0.96383339,0.76357492,3,7,0,805.88305,9.1197514,300.0808,45.727612,-14.717026,259.04192
-804.5233,0.99955826,0.76357492,3,7,0,805.58706,10.130639,298.31725,48.787463,-14.789175,252.72938
-804.90703,0.91876522,0.76357492,2,3,0,805.37448,10.367045,295.53514,50.668086,-14.830335,248.88344
-804.71477,0.93735305,0.76357492,2,3,0,805.81197,11.067012,295.72339,48.405437,-14.793335,245.92184
-804.91708,0.87412792,0.76357492,3,7,0,806.08155,9.8030665,298.23355,45.615232,-14.722117,254.11975
-804.78453,0.99906119,0.76357492,3,7,0,805.19005,9.6022328,294.38691,46.836805,-14.745803,251.17686
-805.26874,0.93809644,0.76357492,2,3,0,805.66472,10.371831,291.99854,47.216587,-14.763564,245.3253
-806.51901,0.67012516,0.76357492,2,3,0,809.73129,10.97632,290.58511,51.79358,-14.863504,241.19167
-806.00338,0.94638439,0.76357492,3,7,0,808.12445,10.122806,298.90183,43.69052,-14.687067,253.3492
-806.1345,0.93118801,0.76357492,2,7,0,807.87122,12.274136,294.15884,46.661078,-14.774892,238.92523
-807.3824,0.88056594,0.76357492,3,7,0,808.94055,10.683783,287.35763,48.9368,-14.806408,239.28061
-806.90815,0.95146109,0.76357492,3,7,0,809.72161,9.5089572,305.30633,50.081203,-14.809533,262.51602
-807.71204,0.91577268,0.76357492,3,7,0,810.08336,7.6588728,303.32203,46.571788,-14.720843,268.8571
-806.81586,1,0.76357492,2,3,0,807.83068,8.3433493,303.56311,47.312562,-14.741827,266.01804
-806.81949,0.95635486,0.76357492,3,7,0,808.49654,9.538418,297.59836,54.651394,-14.900129,254.67548
-805.85672,0.99915462,0.76357492,3,7,0,808.20358,9.5156933,294.5763,44.119411,-14.690431,251.75568
-804.90009,1,0.76357492,2,3,0,806.04623,11.000527,295.66994,49.987783,-14.824189,246.16757
-805.13826,0.97921684,0.76357492,2,3,0,805.42555,11.619188,295.07434,48.081894,-14.794122,242.78799
-805.12742,0.99780928,0.76357492,3,7,0,805.58642,8.6003896,298.57855,48.696791,-14.771397,259.8768
-805.61292,0.94995194,0.76357492,3,7,0,806.12776,10.716559,298.88715,52.186583,-14.863864,250.66263
-805.23631,1,0.76357492,3,7,0,806.25701,9.9294168,294.93631,44.95557,-14.711435,250.25393
-806.94599,0.86709516,0.76357492,3,7,0,807.72412,8.1571685,290.43672,50.657332,-14.810953,253.72947
-808.48997,0.77377587,0.76357492,3,7,0,811.19344,11.47957,302.69307,42.912269,-14.688087,251.03501
-808.22419,1,0.76357492,3,7,0,808.75278,8.9322242,289.81143,54.578605,-14.897355,249.61642
-805.96401,0.98464604,0.76357492,2,3,0,808.86976,10.686143,292.40576,52.019479,-14.862982,244.31812
-807.99909,0.84125129,0.76357492,3,7,0,808.82116,11.009196,291.89581,55.396862,-14.934823,242.35443
-805.68144,0.95185614,0.76357492,2,3,0,809.39998,11.819883,293.29523,49.419901,-14.82453,240.10576
-806.41629,0.9183916,0.76357492,3,7,0,807.7559,11.205738,292.67591,52.74659,-14.883642,242.25009
-806.23946,1,0.76357492,3,7,0,807.13979,8.4836153,296.95546,44.342718,-14.68357,258.77919
-805.31204,0.83283995,0.76357492,2,3,0,808.52286,9.1295905,292.58873,49.244815,-14.790216,251.50558
-805.76166,0.92929612,0.76357492,2,3,0,806.59562,10.00105,303.21092,47.709238,-14.766535,258.20619
-804.66501,1,0.76357492,2,3,0,805.85946,9.906294,294.78129,49.324836,-14.798645,250.20297
-805.73953,0.8846545,0.76357492,2,7,0,806.71355,11.404067,291.68223,48.772933,-14.807437,240.36393
-805.94968,0.92668415,0.76357492,2,3,0,806.98741,11.846545,292.5023,47.169934,-14.780444,239.19285
-805.46008,0.98801731,0.76357492,3,7,0,806.98716,8.5967534,295.15992,50.650909,-14.811515,256.47453
-805.4069,0.99987644,0.76357492,3,7,0,805.71754,11.547241,298.27339,45.927883,-14.749051,246.3108
-806.57676,0.90666586,0.76357492,2,3,0,807.21286,11.063868,302.39325,44.853448,-14.721628,252.60585
-805.45951,0.94659882,0.76357492,3,7,0,807.98978,9.491606,302.24288,48.15537,-14.769677,259.53065
-805.46796,0.94920925,0.76357492,3,7,0,807.03908,10.172876,291.28018,49.206059,-14.801684,245.50223
-805.08258,0.98400358,0.76357492,3,7,0,805.99606,10.20907,293.29564,46.220718,-14.740832,247.35483
-805.91904,0.95277712,0.76357492,3,7,0,806.0769,8.6929436,300.85689,51.129589,-14.820878,261.73864
-805.35935,0.99594144,0.76357492,3,7,0,806.88406,9.0475386,293.66176,46.067312,-14.725099,252.94784
-805.34542,0.86661089,0.76357492,2,3,0,807.42344,8.9783959,294.86329,50.965914,-14.821689,254.46051
-805.98146,0.97046616,0.76357492,2,3,0,806.23934,8.2185064,293.13824,50.183867,-14.799824,256.15497
-805.85195,0.96253251,0.76357492,3,7,0,807.29516,11.947644,300.77496,47.829925,-14.7922,247.01056
-804.85054,0.98785891,0.76357492,2,3,0,806.20906,9.1321419,297.56575,49.743347,-14.797762,256.47111
-805.10183,0.96519096,0.76357492,3,7,0,805.6343,10.287228,300.60417,46.379831,-14.742675,254.31164
-806.32635,0.90615054,0.76357492,2,3,0,806.45667,10.93636,290.73645,51.43529,-14.855711,241.52283
-806.03768,0.9873523,0.76357492,3,7,0,807.28506,9.3108839,302.9182,46.476887,-14.734394,261.01922
-805.66313,0.99054642,0.76357492,3,7,0,807.29853,10.976558,299.1127,52.032057,-14.863884,249.71819
-806.74613,0.9013511,0.76357492,2,7,0,807.94476,8.560138,296.95982,53.821524,-14.873869,258.4392
-807.8339,0.765615,0.76357492,3,7,0,812.76884,9.2419244,288.97601,53.476356,-14.879323,247.38735
-806.79385,1,0.76357492,2,3,0,807.84052,9.6770291,290.67328,52.868223,-14.870006,247.12665
-807.76574,0.67283543,0.76357492,3,7,0,812.50656,10.632674,305.02467,53.252332,-14.885384,257.17764
-807.89457,0.96264985,0.76357492,3,7,0,809.87223,10.547783,292.23435,42.397984,-14.669051,244.76933
-805.23403,1,0.76357492,2,7,0,808.40766,9.3960927,300.9693,46.819204,-14.741747,258.68689
-806.18634,0.92997366,0.76357492,3,7,0,806.7915,11.192563,295.73112,53.17468,-14.890269,245.36458
-804.8681,0.99267904,0.76357492,3,7,0,806.15912,9.890889,298.15736,45.695865,-14.724705,253.64836
-805.35125,0.97212455,0.76357492,2,3,0,805.46237,10.297994,299.70343,45.076081,-14.71671,253.36246
-804.79983,0.96625812,0.76357492,3,7,0,805.78645,10.364449,299.45807,46.635899,-14.748679,252.81805
-805.41333,0.91492875,0.76357492,2,3,0,805.89924,9.1680998,297.61645,51.683196,-14.836912,256.36
-806.3986,0.94925423,0.76357492,2,3,0,806.92996,7.6422834,300.27096,48.914442,-14.767007,265.88068
-804.67294,1,0.76357492,2,3,0,806.48957,9.9379789,297.7899,46.231325,-14.736007,253.06899
-805.87677,0.8295663,0.76357492,2,3,0,806.82755,11.286172,291.25977,49.562599,-14.822105,240.472
-805.72701,1,0.76357492,3,7,0,806.34648,8.9803896,302.23256,47.63783,-14.754078,261.8208
-804.76397,1,0.76357492,2,3,0,805.89799,9.0700821,296.59483,47.132982,-14.745211,255.77947
-806.36054,0.83612246,0.76357492,2,3,0,806.71917,10.407271,303.94534,50.757726,-14.832373,257.11262
-805.01513,0.80785082,0.76357492,2,3,0,809.20253,9.3367955,300.47045,47.680534,-14.75832,258.45487
