# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:22:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmphdnny5/standata-f8a652c373c8.json
# init = 2 (Default)
# random
#   seed = 1541705253
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240922-1-4db6a3.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240922-1-89ce58.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-805.33553,0.9470285,0.82547494,3,7,0,805.80961,11.220554,302.85059,49.596616,-14.818551,252.3581
-805.77605,0.94793326,0.82547494,2,3,0,806.20163,11.35534,298.98407,52.038481,-14.868724,247.88504
-805.95869,0.96586302,0.82547494,3,7,0,807.18791,11.03676,304.6398,46.383603,-14.752688,254.97438
-805.16808,0.81561267,0.82547494,2,3,0,808.3598,10.741651,301.53864,50.023482,-14.820957,253.20122
-805.16508,0.99943168,0.82547494,3,7,0,805.41424,10.973104,302.25117,47.039872,-14.764212,252.8722
-807.73559,0.74059955,0.82547494,3,7,0,808.6234,10.286015,307.39789,45.320806,-14.724199,261.11082
-806.45986,1,0.82547494,2,3,0,807.62603,10.634564,306.29819,47.064968,-14.76238,258.44266
-806.70347,0.96457849,0.82547494,2,3,0,807.96384,8.7437182,303.20364,50.914748,-14.817549,263.85691
-805.37386,1,0.82547494,2,3,0,806.88819,9.9099402,298.7818,50.45784,-14.820058,254.18707
-805.07188,0.96002494,0.82547494,2,3,0,806.00757,10.07047,300.96252,47.574753,-14.76415,255.6454
-805.09661,0.87664714,0.82547494,3,7,0,806.71823,11.582489,299.15516,49.485033,-14.820534,247.03396
-805.09661,0.88296855,0.82547494,2,3,0,806.49661,11.582489,299.15516,49.485033,-14.820534,247.03396
-804.93427,0.99627872,0.82547494,2,3,0,805.21324,11.317357,298.50364,48.017766,-14.787892,247.57553
-806.25225,0.69017227,0.82547494,1,3,0,807.96733,9.6942781,297.95081,52.491642,-14.858521,254.32656
-805.42715,0.93801033,0.82547494,3,7,0,807.42921,11.320956,301.00149,45.625666,-14.740033,250.05719
-806.69128,0.89851235,0.82547494,2,3,0,806.84942,9.7280047,294.24882,51.870662,-14.847909,250.4728
-805.85062,0.7917092,0.82547494,3,7,0,810.03871,10.942886,299.35319,44.437684,-14.711568,250.1102
-807.00047,0.85345258,0.82547494,2,3,0,807.86977,8.63846,296.82095,52.053931,-14.839309,257.94788
-805.59207,1,0.82547494,2,3,0,807.17035,11.999731,298.09725,46.122638,-14.758898,244.09846
-808.19573,0.71614661,0.82547494,2,3,0,809.65659,10.707787,294.79404,42.615352,-14.673628,246.609
-808.97598,0.9493157,0.82547494,2,3,0,809.69211,10.446878,296.65664,41.447524,-14.646409,249.64569
-804.99857,1,0.82547494,3,7,0,808.60092,10.434765,301.53799,48.114001,-14.779157,254.58155
-806.47662,0.87043033,0.82547494,2,3,0,806.58842,12.374679,305.1134,49.13826,-14.825414,249.42735
-806.28708,0.90961122,0.82547494,3,7,0,808.50124,9.6969747,293.70686,47.998479,-14.770457,250.07047
-805.5971,0.80362457,0.82547494,3,7,0,808.77185,10.065364,303.28492,46.773104,-14.748553,257.99078
-805.28308,0.97805799,0.82547494,2,3,0,806.07067,10.741403,299.71881,45.619248,-14.732755,251.3825
-805.20108,0.67354286,0.82547494,3,7,0,808.95416,10.337521,302.61213,48.544434,-14.786867,256.09329
-805.24562,0.97490105,0.82547494,3,7,0,805.71063,11.496601,296.55568,48.428176,-14.798853,244.82097
-805.29841,0.99192443,0.82547494,3,7,0,805.66216,10.032481,302.61005,48.271835,-14.777962,257.46389
-805.25322,0.99832718,0.82547494,3,7,0,805.63965,11.4755,296.48799,48.501676,-14.800077,244.84824
-806.72219,0.85776516,0.82547494,2,3,0,807.03336,12.711037,300.30324,52.491848,-14.895871,243.10358
-810.19544,0.77602413,0.82547494,2,3,0,811.83635,13.241244,304.2452,42.579301,-14.706161,244.6596
-810.65178,0.99777997,0.82547494,3,7,0,812.95098,9.0293942,299.46826,58.740537,-14.976387,258.83598
-807.86183,0.990472,0.82547494,3,7,0,812.66705,14.213685,299.12542,48.86148,-14.845774,235.16383
-805.47526,0.9893043,0.82547494,2,3,0,808.24559,12.175072,301.44485,49.118074,-14.821085,246.65702
-809.11826,0.66822627,0.82547494,2,3,0,809.85889,11.265869,308.86188,44.550741,-14.72172,258.16547
-808.96829,1,0.82547494,3,7,0,809.25798,10.371401,289.31215,52.940768,-14.880553,242.64085
-809.20532,0.98386629,0.82547494,2,3,0,809.82272,10.672384,288.04206,51.299543,-14.852686,240.01633
-806.83929,0.91679755,0.82547494,3,7,0,811.2206,11.087338,307.04662,47.029546,-14.767635,257.1536
-806.10771,0.99784195,0.82547494,3,7,0,807.75399,8.9654023,297.31542,46.76601,-14.736603,256.9711
-808.06423,0.81310077,0.82547494,2,3,0,809.47866,14.296663,300.99398,49.057736,-14.851024,236.65899
-807.04855,1,0.82547494,2,3,0,808.75722,13.116687,303.51562,51.076101,-14.87399,244.49053
-806.56878,1,0.82547494,3,7,0,808.55152,8.7795098,295.90214,46.88602,-14.73765,256.39434
-805.58604,1,0.82547494,2,3,0,806.41349,9.5676044,296.57062,47.499728,-14.757705,253.5164
-805.49602,0.9870129,0.82547494,3,7,0,806.31386,12.080923,302.02061,49.177123,-14.821097,247.65646
-806.10297,0.89284873,0.82547494,2,3,0,807.25114,10.065052,295.99058,45.179466,-14.716941,250.69785
-807.59164,0.72443472,0.82547494,2,3,0,809.96006,10.266014,290.39422,49.398632,-14.807404,244.19716
-806.0468,0.99401118,0.82547494,2,3,0,808.25286,12.288978,295.1209,48.927321,-14.819904,239.8205
-804.95184,0.98255084,0.82547494,3,7,0,806.36014,10.174669,299.44742,48.544502,-14.784686,253.66141
-805.48656,0.9550945,0.82547494,2,3,0,805.56441,11.916504,296.73246,47.235416,-14.7804,243.10819
-805.95833,0.91150491,0.82547494,2,3,0,806.76876,11.559128,300.0242,44.548004,-14.721457,248.00812
-806.79505,0.95002147,0.82547494,2,3,0,806.96144,11.440115,298.40555,43.329396,-14.695692,246.92504
-805.85286,1,0.82547494,2,3,0,806.71506,11.636516,298.17824,44.928759,-14.730236,245.81392
-806.12098,0.93493982,0.82547494,3,7,0,807.3859,12.117522,295.87393,51.038642,-14.859466,241.34508
-806.38988,0.95376899,0.82547494,2,3,0,807.44027,11.508644,303.19956,44.616874,-14.7227,251.41067
-806.89929,0.89931636,0.82547494,1,1,0,807.1058,11.968371,303.38196,44.303166,-14.722482,249.52429
-805.73632,0.94982507,0.82547494,2,3,0,808.07129,9.3135997,298.43799,50.428005,-14.81314,256.52679
-806.77728,0.92480305,0.82547494,2,3,0,807.08261,12.486675,301.01734,44.464207,-14.732224,244.8273
-806.92525,0.96258308,0.82547494,3,7,0,808.46607,10.583999,293.59572,44.915845,-14.718869,245.96773
-804.96948,0.9608495,0.82547494,2,3,0,807.54668,10.368777,299.23669,47.061216,-14.75725,252.57719
-804.87248,0.95672636,0.82547494,2,3,0,805.40839,10.625865,298.59713,48.303198,-14.785157,250.78073
-805.00775,0.98639904,0.82547494,2,3,0,805.04731,10.073989,300.04459,47.637601,-14.7654,254.71164
-806.88022,0.73016372,0.82547494,2,3,0,808.01923,10.059854,305.60369,52.126623,-14.856593,260.33434
-804.97248,1,0.82547494,2,3,0,806.71576,10.894213,300.10944,49.588,-14.813964,251.08548
-805.53051,0.83095503,0.82547494,1,3,0,806.8024,10.959514,298.92529,45.072342,-14.724501,249.60748
-805.17672,0.97967254,0.82547494,3,7,0,805.94472,11.378466,299.58644,50.241852,-14.833041,248.38334
-806.07577,0.86115269,0.82547494,3,7,0,807.18644,12.615889,300.21638,50.919388,-14.86308,243.44488
-809.21308,0.74190917,0.82547494,2,3,0,810.28427,14.595149,298.88904,46.261885,-14.799911,233.21087
-813.82873,0.32006761,0.82547494,1,1,0,814.25647,15.506803,296.42024,43.703804,-14.764574,226.63963
-805.90775,1,0.82547494,2,3,0,813.21471,10.781822,304.24773,50.847582,-14.838703,255.72953
-805.88436,0.96852755,0.82547494,3,7,0,806.90941,10.24349,295.12745,50.732079,-14.83039,249.03174
-805.06367,0.96220584,0.82547494,2,3,0,806.62036,9.9971938,299.7833,47.332514,-14.758445,254.79593
-806.47057,0.76463067,0.82547494,2,3,0,807.69279,11.253479,304.47323,45.053695,-14.728698,253.83258
-805.89638,0.99763677,0.82547494,3,7,0,807.10447,10.588764,304.61473,46.588545,-14.751393,256.96529
-805.99868,0.77538305,0.82547494,3,7,0,809.39866,10.775305,295.49419,51.619515,-14.854177,247.00532
-805.35645,0.80137922,0.82547494,1,3,0,809.0897,10.114699,302.99251,47.896682,-14.771486,257.47636
-805.60204,0.82710056,0.82547494,3,7,0,807.6927,11.398579,295.65975,50.095453,-14.831301,244.36614
-805.14375,0.99953114,0.82547494,3,7,0,805.75951,10.564243,300.54361,46.204068,-14.742366,253.00451
-806.02945,0.89308544,0.82547494,2,3,0,806.40238,8.94512,302.39643,48.241133,-14.76583,262.14339
-806.48826,0.87837034,0.82547494,2,3,0,807.81941,8.5080649,299.05873,46.751733,-14.731562,260.77244
-806.76549,0.93301467,0.82547494,3,7,0,808.70987,13.174895,300.09595,51.401377,-14.880728,240.80892
-806.16272,1,0.82547494,2,3,0,807.48236,12.88592,302.01208,48.256392,-14.813846,244.02544
-806.08926,0.99816351,0.82547494,3,7,0,807.17381,9.6267578,295.85407,45.904317,-14.726699,252.53366
-805.71098,0.96435796,0.82547494,3,7,0,807.29508,10.284266,300.52942,51.838822,-14.851817,254.25023
-806.60921,0.90817244,0.82547494,2,3,0,807.14272,11.190075,301.44673,43.575247,-14.697443,251.09139
-808.67477,0.7681167,0.82547494,2,3,0,810.01624,11.624043,304.20619,56.102212,-14.954262,251.89799
-805.72113,1,0.82547494,2,3,0,808.72991,11.741536,301.69278,51.219162,-14.857385,248.85587
-805.67639,0.97062958,0.82547494,3,7,0,806.88022,9.8447475,301.64824,45.741643,-14.72508,257.34688
-806.44418,0.96317357,0.82547494,3,7,0,806.62115,9.228947,303.56812,46.059227,-14.725407,262.03786
-805.23492,1,0.82547494,2,3,0,806.54932,12.0382,299.71013,47.922479,-14.795232,245.53823
-807.01553,0.82440168,0.82547494,2,3,0,807.42074,10.238445,296.00451,43.599555,-14.687293,249.93151
-806.54154,0.97054357,0.82547494,3,7,0,808.50929,11.296698,305.8427,51.1045,-14.850962,255.00756
-805.57157,0.97184123,0.82547494,2,3,0,807.37013,10.944638,300.67616,51.616906,-14.855176,251.42529
-805.40679,0.88106579,0.82547494,2,3,0,807.36053,10.494008,295.44497,48.487506,-14.788235,248.22194
-805.41735,0.99982657,0.82547494,3,7,0,805.74002,11.123758,303.65202,47.769075,-14.781059,253.59511
-805.97791,0.86371786,0.82547494,3,7,0,807.76072,10.568435,304.00226,51.245133,-14.844022,256.4443
-805.21199,0.90698509,0.82547494,2,3,0,807.51036,11.918732,299.10002,49.147262,-14.818173,245.46572
-805.54864,0.87529609,0.82547494,2,3,0,806.79153,10.398091,301.35921,45.377307,-14.723973,254.5678
-805.13245,0.99255608,0.82547494,2,3,0,805.8128,11.566894,301.02991,47.09708,-14.772592,248.97889
-806.29767,0.89173174,0.82547494,2,3,0,806.46775,12.842644,301.80709,46.736884,-14.782798,244.0152
-807.76322,0.92617382,0.82547494,3,7,0,807.939,7.6046047,297.20757,49.92182,-14.787222,262.98685
-806.86724,0.92459504,0.82547494,3,7,0,810.04035,12.609311,303.60912,45.522875,-14.755707,246.86722
-805.94574,0.9423541,0.82547494,3,7,0,808.20102,9.8191918,294.49316,49.104152,-14.793432,250.3068
-807.54352,0.77248913,0.82547494,2,3,0,808.91336,13.758895,300.83281,51.448923,-14.890451,238.91778
-807.21845,1,0.82547494,1,1,0,807.7021,13.513718,300.56406,51.502848,-14.887796,239.75233
-808.25325,0.95425488,0.82547494,3,7,0,808.56252,14.096614,303.14012,51.014639,-14.88745,239.70536
-807.3017,0.9752391,0.82547494,3,7,0,809.64457,13.192243,294.03871,49.457411,-14.843879,234.67361
-807.20118,0.93749324,0.82547494,3,7,0,809.61577,8.229577,295.78879,50.430809,-14.803396,258.75569
-806.51268,0.96735213,0.82547494,3,7,0,808.35197,10.06997,292.64057,48.695903,-14.789229,247.3257
-806.11567,0.99914945,0.82547494,3,7,0,807.3587,9.6438368,295.38149,46.174363,-14.73249,251.98423
-805.83163,1,0.82547494,2,3,0,806.18151,9.7176598,296.27368,46.176755,-14.73296,252.54421
-805.91765,0.99786189,0.82547494,3,7,0,806.58052,11.7048,303.04979,51.198463,-14.856814,250.37819
-805.40884,0.99152143,0.82547494,3,7,0,806.45049,12.00449,298.66913,46.642733,-14.769271,244.64893
-805.32985,1,0.82547494,3,7,0,805.56379,12.011652,300.53537,47.110157,-14.778641,246.48294
-806.04547,0.88454973,0.82547494,2,3,0,806.73095,12.406802,302.30732,46.333844,-14.768727,246.47671
-805.09055,0.90450381,0.82547494,2,3,0,807.38689,10.104537,297.61077,48.157925,-14.776435,252.14036
-811.59603,0.46059038,0.82547494,2,3,0,812.28319,12.27648,312.09128,54.934653,-14.946,256.84712
-806.49174,0.98771075,0.82547494,3,7,0,811.36256,11.052916,292.3921,48.52671,-14.797566,242.65398
-805.2246,1,0.82547494,2,3,0,806.52518,10.612494,302.59067,49.395139,-14.807075,254.83445
-805.67782,0.89431946,0.82547494,2,3,0,806.53636,12.574368,298.8518,48.830221,-14.82078,242.26715
-807.24517,0.89386234,0.82547494,3,7,0,807.56285,8.3905865,304.73646,49.148568,-14.779473,266.97882
-808.43127,0.71485651,0.82547494,2,3,0,812.00912,12.149455,302.98102,55.76242,-14.953966,248.30847
-806.43375,0.98740607,0.82547494,2,3,0,809.40221,10.998403,293.75668,45.785848,-14.741136,244.26386
-805.72908,0.99847005,0.82547494,3,7,0,807.12844,12.58807,300.87522,48.817572,-14.82069,244.22891
-809.96192,0.63147227,0.82547494,3,7,0,811.19216,12.899763,294.6719,42.387672,-14.697887,236.62297
-806.88676,0.88071107,0.82547494,3,7,0,812.60912,13.452595,302.21255,48.739668,-14.831846,241.67588
-805.506,1,0.82547494,2,3,0,807.00478,9.4246322,298.62467,49.756157,-14.800832,256.21383
-806.38032,0.93869744,0.82547494,2,3,0,806.70943,12.40391,304.57208,47.526453,-14.793318,248.75448
-806.95825,0.66322672,0.82547494,3,7,0,811.69214,8.6212653,296.39185,51.681658,-14.831844,257.59616
-805.02464,0.97047559,0.82547494,2,3,0,807.55155,10.067854,299.32847,48.987337,-14.792349,254.02312
-805.39737,0.94423036,0.82547494,2,3,0,805.79525,11.574305,297.47318,46.236219,-14.755736,245.38881
-805.07951,0.85860291,0.82547494,1,3,0,806.93671,10.051952,300.23118,49.294193,-14.798288,254.99739
-811.11457,0.56310743,0.82547494,3,7,0,812.65664,11.276955,304.48163,59.296963,-15.013861,253.73533
-809.90335,0.99007812,0.82547494,3,7,0,811.53993,10.279225,300.81632,58.423901,-14.98348,254.55981
-805.70395,1,0.82547494,2,3,0,809.92317,12.539906,299.28986,47.262834,-14.78891,242.86029
-805.6855,0.99373977,0.82547494,3,7,0,806.39938,9.7243515,301.95516,46.06776,-14.730349,258.19558
-805.95977,0.95162918,0.82547494,1,1,0,806.05909,9.6930407,302.87613,45.874646,-14.726371,259.25745
-805.95404,0.9902346,0.82547494,3,7,0,806.42634,12.063913,296.35873,50.908527,-14.855956,242.07112
-805.80677,1,0.82547494,3,7,0,806.55829,9.6717608,302.12597,45.901379,-14.72649,258.60304
-805.22502,1,0.82547494,2,3,0,806.08852,11.031435,302.99109,48.197915,-14.78828,253.34963
-805.24802,0.96468677,0.82547494,3,7,0,805.8532,11.519534,296.79914,47.466631,-14.779835,244.96123
-805.14343,0.99823697,0.82547494,3,7,0,805.50909,11.205905,297.13537,49.362141,-14.813683,246.7088
-805.46442,0.97344016,0.82547494,3,7,0,805.70406,9.623598,297.6657,49.787051,-14.803733,254.35951
-806.15735,0.9247376,0.82547494,2,3,0,806.78937,8.6262733,300.79493,48.601603,-14.769672,261.9767
-806.36387,0.98584107,0.82547494,3,7,0,807.42496,10.533396,302.85049,52.821444,-14.874743,255.4502
-805.44217,1,0.82547494,2,3,0,806.41682,11.260309,296.80453,46.102688,-14.749273,246.13314
-807.82599,0.74457243,0.82547494,2,3,0,808.85352,10.181958,290.95266,46.169907,-14.741354,245.13385
-806.64418,1,0.82547494,3,7,0,808.85067,10.111628,304.15997,52.619026,-14.866316,258.65764
-805.5452,0.91335332,0.82547494,2,3,0,808.39748,11.032093,304.18162,47.94109,-14.783579,254.5372
-805.76673,0.97115175,0.82547494,3,7,0,806.40213,9.1338184,298.29438,47.024755,-14.743256,257.1922
-805.16799,0.98916522,0.82547494,2,7,0,806.09086,10.239179,301.44611,46.815139,-14.75092,255.3698
-805.3229,0.97058546,0.82547494,3,7,0,805.64314,9.9180296,302.25888,47.523358,-14.761638,257.62775
-805.99645,0.95346933,0.82547494,2,3,0,806.19664,11.381931,293.7972,48.989647,-14.809956,242.57851
-807.57948,0.75253078,0.82547494,3,7,0,810.54236,10.113105,305.95869,44.412812,-14.703119,260.44971
-805.95054,1,0.82547494,3,7,0,808.83112,10.515628,302.48017,52.018232,-14.858372,255.15985
-805.873,1,0.82547494,3,7,0,806.30083,11.017905,296.9393,44.874922,-14.721676,247.35872
-805.63917,0.96735442,0.82547494,2,3,0,806.43806,11.495522,301.65425,51.266319,-14.855146,249.9244
-806.08181,0.95807857,0.82547494,2,3,0,806.63201,10.028019,303.21802,45.318403,-14.719021,258.09194
-809.92723,0.69982711,0.82547494,2,3,0,811.31534,14.511642,294.1718,46.493311,-14.804825,228.86941
-809.05528,1,0.82547494,1,1,0,810.25747,14.265338,294.274,47.463936,-14.820241,230.07999
-810.58263,0.96028044,0.82547494,3,7,0,811.8978,14.155297,289.9401,50.023638,-14.873118,226.24126
-811.95767,0.88157025,0.82547494,1,1,0,812.33094,14.614164,289.01501,50.948933,-14.899932,223.25127
-806.37057,0.98409062,0.82547494,3,7,0,812.22684,12.851706,303.27839,48.482484,-14.818214,245.44572
-806.36859,0.97220389,0.82547494,3,7,0,807.7896,12.54071,300.0879,51.985672,-14.883353,243.65471
-806.63391,0.95380436,0.82547494,2,7,0,807.8724,11.729755,297.55663,43.862977,-14.710263,244.77273
-806.03773,0.60130724,0.82547494,2,3,0,811.50157,11.586995,304.87231,49.991189,-14.831866,252.73083
-806.2998,0.91554427,0.82547494,3,7,0,807.93854,10.346948,306.11451,47.94769,-14.776568,259.55324
-805.46367,0.99831341,0.82547494,2,3,0,806.55891,10.140217,303.01591,49.709721,-14.808041,257.38493
-808.37134,0.72388582,0.82547494,3,7,0,809.27998,11.966513,293.15958,54.654025,-14.931242,239.31027
-806.13118,0.99382943,0.82547494,2,7,0,809.25092,12.212199,304.29578,49.536009,-14.830765,249.34088
-805.58861,0.99460671,0.82547494,2,3,0,806.57875,11.117026,301.19189,51.508655,-14.855172,251.16528
-805.38208,0.9905449,0.82547494,3,7,0,806.2862,10.536426,298.41657,45.539065,-14.72885,251.00265
-805.8757,0.95162432,0.82547494,3,7,0,806.41787,11.177113,305.07435,47.785241,-14.782664,254.77735
-806.79653,0.82951569,0.82547494,3,7,0,808.09088,10.208308,304.0936,44.359792,-14.702196,258.15621
-805.07674,1,0.82547494,2,3,0,806.85473,11.63411,300.4848,47.413806,-14.779751,248.1313
-805.17305,0.96599371,0.82547494,3,7,0,805.6468,9.9744019,298.77463,49.66291,-14.804872,253.88982
-807.02377,0.74667738,0.82547494,2,3,0,807.95582,13.450165,301.56217,50.750279,-14.871899,241.03643
-804.98932,0.99166509,0.82547494,3,7,0,807.06452,10.058883,299.86806,48.172563,-14.775932,254.60308
-805.15066,0.98406372,0.82547494,2,3,0,805.27565,10.405784,301.08349,49.976116,-14.816004,254.25746
-805.05839,0.98110264,0.82547494,3,7,0,805.48518,11.335632,298.0837,47.045972,-14.768758,247.07336
-808.86235,0.56821115,0.82547494,2,3,0,810.10034,10.397441,292.46721,43.140382,-14.681972,245.67873
-807.24072,0.95582528,0.82547494,3,7,0,810.80979,10.311649,307.03621,51.832744,-14.85447,260.63379
-807.01566,0.99884233,0.82547494,3,7,0,807.88302,11.470084,292.5435,46.005068,-14.752239,240.92813
-805.27874,1,0.82547494,3,7,0,807.24986,11.829644,299.45358,46.617003,-14.766367,246.22018
-805.29637,0.98719469,0.82547494,3,7,0,805.73662,9.7715738,300.16793,49.849254,-14.806301,256.19585
-804.95599,0.98742793,0.82547494,3,7,0,805.62842,10.888688,301.194,47.420289,-14.770613,252.19491
-807.83911,0.55784777,0.82547494,2,3,0,810.50243,8.425592,305.6846,51.306287,-14.823448,267.76944
-804.95989,0.91567414,0.82547494,2,3,0,809.2599,10.958066,299.16363,46.815027,-14.759314,249.85233
-805.74377,0.91664607,0.82547494,2,3,0,805.83347,11.772066,297.54597,51.292166,-14.859402,244.57168
-805.70621,0.93642112,0.82547494,3,7,0,807.14723,10.962528,298.05898,44.85422,-14.720305,248.7276
-806.75484,0.89732338,0.82547494,3,7,0,807.57238,11.792226,306.61638,47.642826,-14.788567,253.55137
-805.03142,0.96208335,0.82547494,2,3,0,807.34377,10.513637,301.88081,48.216432,-14.782182,254.56944
-806.89218,0.7442727,0.82547494,2,3,0,808.5936,10.123724,291.89425,47.857725,-14.773646,246.33749
-807.37612,0.73549664,0.82547494,3,7,0,810.53013,11.970457,307.82829,49.427789,-14.827494,253.96124
-806.19643,0.73274307,0.82547494,2,3,0,812.52883,12.841054,296.65716,48.122299,-14.810879,238.87242
-806.757,0.92652399,0.82547494,3,7,0,808.43679,9.6971253,306.50955,47.921485,-14.769057,262.87249
-806.06925,0.92631385,0.82547494,2,3,0,807.92229,9.2537222,303.49379,47.363941,-14.75173,261.85204
-805.5253,0.99908369,0.82547494,2,3,0,806.47085,12.091959,296.95162,47.516244,-14.788288,242.53781
-804.98908,0.87546499,0.82547494,1,3,0,807.01328,10.195776,300.84166,48.21635,-14.778382,254.96067
-805.06428,0.83440172,0.82547494,2,3,0,806.80295,10.383346,301.33824,47.100914,-14.758272,254.61318
-804.99393,0.96275173,0.82547494,3,7,0,805.48808,10.683124,298.30468,46.895206,-14.757721,250.23063
-806.08155,0.73214196,0.82547494,2,3,0,807.64448,8.964248,298.4089,50.664047,-14.814318,258.06978
-805.50562,0.98963275,0.82547494,2,7,0,806.51545,10.305356,301.5845,51.027013,-14.835934,255.2104
-805.18798,0.89317431,0.82547494,2,3,0,806.87201,11.621314,299.14223,49.903628,-14.829408,246.84632
-806.91556,0.86090546,0.82547494,2,3,0,807.13069,12.185518,292.59384,49.615946,-14.833822,237.75901
-805.98337,1,0.82547494,2,3,0,806.81537,11.83075,294.64674,49.777161,-14.831003,241.40837
-805.18985,1,0.82547494,2,3,0,806.20553,11.704286,299.13225,46.74422,-14.767295,246.46296
-805.24268,0.9554847,0.82547494,3,7,0,806.01496,9.9027003,299.34409,49.951762,-14.809804,254.78194
-805.13578,0.81712648,0.82547494,3,7,0,808.11552,11.706085,301.21951,47.934186,-14.791155,248.54212
