# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:14:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa3ffd02b3.json
# init = 2 (Default)
# random
#   seed = 20260720
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240914-1-767156.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240914-1-24f0ca.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-965.69824,0.63903901,0.77358713,2,3,0,966.1511,9.6291633,303.16488,41.745652,-14.643193,259.83364
-961.77028,0.95276581,0.77358713,2,3,0,966.92999,9.0798303,299.21035,46.640112,-14.734903,258.35111
-962.01035,0.94787763,0.77358713,3,7,0,962.64711,9.8270382,302.19293,45.788744,-14.725933,257.97126
-961.6787,0.97042174,0.77358713,2,3,0,962.89898,11.51555,296.01993,47.378903,-14.778309,244.19995
-961.96176,0.91232009,0.77358713,3,7,0,962.79676,9.31067,301.94709,48.089071,-14.766399,260.04908
-963.0524,0.90624774,0.77358713,2,3,0,963.64689,10.425294,292.42297,45.365627,-14.726832,245.50914
-961.43573,0.86181429,0.77358713,2,3,0,965.22975,11.461129,299.5661,47.663963,-14.782533,247.99102
-961.24946,0.8903791,0.77358713,2,3,0,962.69386,11.185229,298.02481,47.831575,-14.782599,247.69128
-961.29277,0.9641842,0.77358713,3,7,0,961.74249,9.7476127,299.88888,47.396749,-14.75699,256.02463
-961.51913,0.97904295,0.77358713,3,7,0,961.73594,11.63874,298.53246,47.512524,-14.781882,246.15812
-961.69305,0.99315978,0.77358713,3,7,0,961.7941,11.77354,298.31418,48.496024,-14.803339,245.33325
-964.22006,0.80412202,0.77358713,2,3,0,964.52728,13.183068,300.08107,51.119732,-14.875214,240.75727
-964.12056,0.98191704,0.77358713,3,7,0,966.92647,7.9577328,294.78748,45.715089,-14.707109,258.97769
-964.23167,1,0.77358713,3,7,0,964.94056,13.123293,302.50553,49.990251,-14.852065,243.45071
-962.07432,1,0.77358713,2,3,0,964.77696,11.000573,294.55221,45.77396,-14.74046,245.04963
-962.07432,0.55207615,0.77358713,2,3,0,967.18897,11.000573,294.55221,45.77396,-14.74046,245.04963
-963.7308,0.86393106,0.77358713,3,7,0,964.28092,11.221116,303.86895,52.243802,-14.871844,253.37393
-963.6811,0.98581613,0.77358713,3,7,0,964.84445,9.8966637,292.81873,44.113249,-14.695524,248.28374
-962.32013,0.97212857,0.77358713,2,3,0,965.10936,8.9587776,298.99898,45.19173,-14.704741,258.68448
-962.57251,0.78740229,0.77358713,3,7,0,965.46988,10.609211,302.83401,44.709304,-14.713386,255.09257
-962.42601,0.98814571,0.77358713,2,3,0,963.75727,10.868599,295.49597,44.307075,-14.709049,246.58728
-964.69968,0.81948894,0.77358713,3,7,0,965.67587,10.263956,293.41561,54.091402,-14.89879,247.22781
-962.89587,0.96779317,0.77358713,2,3,0,965.56481,10.186612,297.48743,52.605857,-14.866349,251.64767
-962.80592,1,0.77358713,3,7,0,963.15037,10.676184,298.90098,43.166939,-14.68299,250.85815
-964.69377,0.89289912,0.77358713,2,7,0,964.70671,10.014655,297.15478,54.965579,-14.911702,252.08883
-962.57765,1,0.77358713,2,3,0,965.4791,11.271791,299.37065,51.806497,-14.863003,248.64759
-964.47197,0.86384136,0.77358713,2,3,0,965.4917,9.7858626,291.40459,44.246297,-14.698089,247.36821
-961.45538,1,0.77358713,2,3,0,964.32731,9.4491254,299.80114,47.837626,-14.762625,257.28008
-962.27707,0.91175041,0.77358713,2,3,0,962.58162,10.427112,293.38096,49.268019,-14.804221,246.45896
-962.34463,0.98995179,0.77358713,3,7,0,963.41787,8.4684183,298.5242,48.047388,-14.757165,260.41632
-961.42515,1,0.77358713,2,3,0,962.58027,10.322066,300.59464,45.990716,-14.735291,254.14534
-962.09917,0.8565051,0.77358713,2,3,0,963.094,8.9715587,297.76022,49.684591,-14.794926,257.3882
-961.40892,0.9972614,0.77358713,2,3,0,962.26101,9.4714678,299.5162,47.590307,-14.757924,256.8946
-961.59963,0.96833691,0.77358713,3,7,0,962.04619,11.528265,298.92467,46.188677,-14.753933,247.04748
-961.63767,0.95943099,0.77358713,3,7,0,962.31424,9.3891755,297.86404,49.178332,-14.789038,255.61275
-961.50732,0.99323884,0.77358713,3,7,0,961.9708,9.7687626,300.49328,48.916192,-14.78762,256.53385
-962.78632,0.87326728,0.77358713,3,7,0,963.23345,9.9346875,304.62409,46.465289,-14.741475,259.918
-962.63264,1,0.77358713,3,7,0,963.48168,9.7156224,304.32419,48.758622,-14.784816,260.60389
-963.37777,0.95780243,0.77358713,2,7,0,963.88453,12.212141,292.76432,48.37251,-14.809189,237.80969
-964.39288,0.93341638,0.77358713,3,7,0,966.23376,8.7306218,303.30489,43.940441,-14.677969,264.01709
-961.74323,0.97661416,0.77358713,2,3,0,965.26787,9.0835531,299.74041,48.08821,-14.763875,258.86442
-961.22568,0.94255202,0.77358713,3,7,0,962.63159,9.9703932,297.09463,47.96049,-14.771127,252.22786
-963.9027,0.8000337,0.77358713,2,3,0,964.09375,8.6042113,301.33163,43.891574,-14.675317,262.61268
-966.24119,0.75161009,0.77358713,3,7,0,968.13176,12.393106,289.85622,52.483291,-14.896406,234.08724
-962.19337,0.9735534,0.77358713,3,7,0,966.40711,9.6606712,297.13772,51.011569,-14.828758,253.6647
-961.18983,0.90414659,0.77358713,1,3,0,963.51687,10.162934,297.39441,46.624247,-14.746473,251.66121
-962.05513,0.81444254,0.77358713,2,3,0,963.10179,9.3207463,296.26526,49.899791,-14.803225,254.3219
-961.6119,0.99809521,0.77358713,3,7,0,962.57566,10.237128,301.71115,46.296244,-14.74056,255.64407
-962.03073,0.89618262,0.77358713,3,7,0,963.13616,12.072401,298.9698,48.846901,-14.814227,244.64399
-962.07703,0.99699481,0.77358713,3,7,0,962.40504,8.8107845,297.73655,46.505862,-14.729769,258.08801
-962.05093,1,0.77358713,3,7,0,962.58855,12.110029,299.03181,48.720869,-14.812206,244.53668
-962.05928,0.9935369,0.77358713,3,7,0,962.43394,8.8308995,297.67606,46.50216,-14.729906,257.93701
-963.37927,0.893244,0.77358713,2,3,0,963.66975,12.451869,301.51204,50.930933,-14.861139,245.47863
-961.95985,0.98930776,0.77358713,2,3,0,963.93927,11.361103,302.26591,46.737754,-14.762988,251.14094
-961.75266,0.9835328,0.77358713,2,7,0,962.64157,9.9861363,299.32303,44.865749,-14.709007,254.38541
-961.42864,0.97174685,0.77358713,3,7,0,962.14933,10.063807,299.57246,45.666548,-14.725875,254.28533
-961.67578,0.98836193,0.77358713,3,7,0,961.79255,10.493119,298.74438,50.379781,-14.825112,251.52535
-963.17752,0.76095288,0.77358713,2,3,0,966.365,9.1785811,292.83271,45.986397,-14.725368,251.5291
-964.97178,0.88989237,0.77358713,2,3,0,965.30299,9.3097978,291.46409,43.971999,-14.687502,249.57
-963.8214,0.81334363,0.77358713,2,3,0,968.87308,12.321697,294.14891,44.804916,-14.738424,238.70128
-962.17106,0.93925294,0.77358713,2,3,0,965.04989,8.8176389,299.8415,49.224088,-14.783946,260.16212
-961.85332,0.87898557,0.77358713,3,7,0,964.26206,11.904178,297.73887,46.651042,-14.768272,244.17007
-961.20906,0.97428136,0.77358713,2,3,0,962.3241,10.338959,298.82066,48.851104,-14.792745,252.29535
-962.26178,0.85666432,0.77358713,2,3,0,962.75684,10.198902,295.7195,51.060937,-14.83619,249.82444
-963.07445,0.9572185,0.77358713,2,3,0,963.51035,11.719016,302.19897,44.467265,-14.722152,249.4634
